user_id,target_item_id,most_similar_history_item,similarity_to_target,rank,history_length
9361,19504,8169,0.7779619097709656,14384,6
9362,5717,13518,0.7912963628768921,6398,2
9363,3485,3485,1.0,1,8
9364,13801,9883,0.8701081275939941,2749,8
9365,19617,9768,0.8375369310379028,2841,8
9366,18966,10023,0.6979272961616516,18140,2
9367,17492,5719,0.7703326940536499,3630,2
9368,5002,5002,1.0000001192092896,1,8
9369,5664,5129,0.8645037412643433,564,2
9370,7242,12817,0.9425489902496338,10,8
9371,8369,6885,0.8215444087982178,1185,2
9372,11598,15410,0.8928934335708618,46,4
9373,9111,11744,0.8299764394760132,5875,2
9374,1296,8878,0.8635977506637573,896,3
9375,1987,8784,0.8738880157470703,274,3
9376,8002,12822,0.9003164768218994,11,8
9377,3351,9605,0.825441300868988,6987,2
9378,3928,13238,0.8444098234176636,1375,8
9379,16443,8734,0.7329543828964233,17646,8
9380,4456,5277,0.850666880607605,2595,8
9381,17917,17917,1.0,1,8
9382,16628,7554,0.7942774295806885,680,5
9383,8445,10583,0.879859447479248,346,2
9384,15779,2403,0.7128151655197144,18565,2
9385,13934,5696,0.899040699005127,11,5
9386,3103,2332,0.8518240451812744,152,3
9387,18941,8707,0.8418292999267578,2843,3
9388,635,3998,0.8200989365577698,4582,3
9389,14309,15678,0.8659751415252686,521,3
9390,106,3953,0.8536825180053711,647,3
9391,267,827,0.8880287408828735,591,8
9392,7458,4530,0.946373701095581,4,6
9393,10911,6662,0.870638370513916,146,8
9394,15397,15190,0.8250856399536133,2346,6
9395,4268,4325,0.9132399559020996,10,4
9396,3911,12559,0.8722215294837952,1617,8
9397,2598,2426,0.8594169616699219,473,5
9398,940,12752,0.877758800983429,79,8
9399,4771,14739,0.8615412712097168,2177,5
9400,6519,9918,0.8907639980316162,138,8
9401,8356,2115,0.8765507936477661,260,6
9402,6080,6080,0.9999998807907104,1,8
9403,11490,4435,0.8692760467529297,40,8
9404,3017,19581,0.7795881032943726,15508,3
9405,6961,1627,0.8357991576194763,277,8
9406,2786,15946,0.7155982255935669,18158,4
9407,6006,6006,1.0000001192092896,1,8
9408,9475,14333,0.8534866571426392,2277,8
9409,1829,1824,0.9198418259620667,16,5
9410,18435,16941,0.6900948286056519,18657,2
9411,2289,16134,0.8890607357025146,246,5
9412,18843,18843,1.0,1,6
9413,8076,15875,0.7403682470321655,13077,2
9414,8042,7299,0.831717848777771,4450,8
9415,12828,16607,0.8913652896881104,54,8
9416,3189,212,0.8793238401412964,793,7
9417,16453,11911,0.8589332699775696,334,6
9418,4965,1771,0.8254299163818359,2197,5
9419,678,1702,0.891853392124176,109,8
9420,7564,2673,0.8820164203643799,639,8
9421,7398,1271,0.7135120630264282,17649,4
9422,3810,1496,0.8614040613174438,825,2
9423,11421,2084,0.8128238916397095,9074,8
9424,13107,13690,0.8816927671432495,251,5
9425,13206,1614,0.7797701954841614,14439,4
9426,8938,11105,0.750352680683136,15818,4
9427,12999,1496,0.8448034524917603,1641,5
9428,15461,15461,0.9999998807907104,1,4
9429,285,15246,0.8462916612625122,3972,5
9430,19241,16467,0.7683307528495789,1621,8
9431,8140,833,0.8867510557174683,382,8
9432,640,4918,0.8769307136535645,1421,5
9433,89,1984,0.8842461109161377,474,8
9434,2728,1702,0.9016536474227905,68,8
9435,8714,17956,0.8919444680213928,61,7
9436,1026,17102,0.8884321451187134,31,8
9437,8366,2533,0.8335040807723999,2754,3
9438,5515,8152,0.8105457425117493,7646,5
9439,3365,4022,0.8307336568832397,3688,6
9440,10568,6297,0.8375385999679565,3434,4
9441,2489,10201,0.8611855506896973,1467,4
9442,2022,8057,0.7672684192657471,14843,3
9443,8883,1607,0.8565942049026489,913,2
9444,14268,16373,0.8082956075668335,197,2
9445,730,8356,0.8668471574783325,1160,6
9446,1746,17803,0.8072975873947144,9235,6
9447,6384,2189,0.8363275527954102,3425,7
9448,2150,16523,0.9012038707733154,62,3
9449,19634,19634,1.0000001192092896,1,8
9450,1778,1779,0.8739430904388428,315,5
9451,9912,18657,0.8646756410598755,84,8
9452,3674,15446,0.8623301982879639,625,2
9453,13532,9868,0.8625812530517578,155,8
9454,5464,7673,0.8165900707244873,1032,2
9455,2923,2304,0.8234404921531677,3629,8
9456,2312,382,0.8725338578224182,604,4
9457,3485,3483,0.8538087606430054,2521,4
9458,17619,293,0.8856963515281677,176,8
9459,4541,1827,0.879605770111084,1257,8
9460,2744,17582,0.7186005115509033,2758,8
9461,7542,4857,0.9036074876785278,109,8
9462,12118,3918,0.863910436630249,469,8
9463,1662,6455,0.8348349928855896,587,2
9464,3953,16404,0.8071800470352173,5403,3
9465,2489,7168,0.8593190312385559,1676,4
9466,2633,689,0.8589334487915039,2814,8
9467,5992,10971,0.8603543639183044,1636,8
9468,17422,18477,0.8782347440719604,837,8
9469,11603,11603,1.0000001192092896,1,2
9470,5666,13347,0.872541606426239,2942,5
9471,3159,3417,0.8098363876342773,67,8
9472,2921,11296,0.7785258889198303,4795,8
9473,10629,10629,1.0000001192092896,1,2
9474,19193,12045,0.760230541229248,15787,3
9475,4779,3946,0.8393099308013916,5439,8
9476,12060,5824,0.8859975934028625,56,3
9477,5822,8295,0.9267623424530029,1,8
9478,5146,7549,0.8827626705169678,329,8
9479,11552,137,0.8441098928451538,1242,8
9480,15401,6414,0.9035717248916626,28,8
9481,12863,12863,1.0,1,8
9482,3094,1656,0.91105055809021,103,4
9483,6104,6099,0.873607873916626,772,8
9484,10435,1705,0.880853533744812,329,8
9485,1699,1165,0.8786463141441345,360,4
9486,267,12230,0.858862042427063,3140,2
9487,12656,4834,0.8944504857063293,36,3
9488,13037,764,0.6933452486991882,19860,2
9489,1513,1513,1.000000238418579,1,8
9490,18843,7281,0.8047088384628296,4772,8
9491,9383,5241,0.8879117369651794,217,4
9492,12673,1488,0.8509521484375,3319,2
9493,5692,2117,0.9116512537002563,62,7
9494,16334,2907,0.8428673148155212,770,2
9495,5203,2516,0.8014436960220337,2828,3
9496,417,10162,0.8695741891860962,856,6
9497,8363,2543,0.8914898037910461,32,2
9498,6341,8972,0.8843858242034912,690,2
9499,4459,13678,0.8602187037467957,1191,8
9500,13074,1607,0.8679609298706055,474,2
9501,7679,6330,0.8867802619934082,70,4
9502,7786,17701,0.8610033392906189,1043,2
9503,4365,368,0.8347617387771606,5826,5
9504,10680,8409,0.8736833333969116,630,7
9505,5551,5434,0.8934035301208496,511,3
9506,3533,1129,0.8660422563552856,1013,8
9507,10615,6692,0.850523829460144,1686,7
9508,2233,19639,0.8858819007873535,165,3
9509,8646,14588,0.8898367881774902,71,5
9510,3573,7898,0.8607805967330933,3003,5
9511,3690,18398,0.782320499420166,10691,3
9512,1494,2740,0.8900927305221558,77,8
9513,19012,4627,0.7274964451789856,18502,3
9514,2931,2931,0.9999997615814209,1,5
9515,10273,10273,1.0000001192092896,1,2
9516,3493,11221,0.8764927983283997,1638,8
9517,800,4129,0.8641761541366577,951,4
9518,673,7057,0.8721598982810974,351,2
9519,1994,16424,0.8721259236335754,111,4
9520,17341,13032,0.6961709260940552,19192,6
9521,8663,3483,0.8518655896186829,2818,3
9522,94,3570,0.8714231252670288,385,8
9523,14010,3852,0.8591359853744507,550,4
9524,13555,4211,0.8888946175575256,129,8
9525,2009,4146,0.8699902892112732,1306,8
9526,140,6207,0.8034026622772217,6482,2
9527,4840,4839,0.881654679775238,198,8
9528,15245,14679,0.8849124312400818,346,8
9529,8443,267,0.8698956966400146,371,4
9530,14462,11903,0.879844069480896,1593,8
9531,246,221,0.8833622336387634,202,8
9532,5488,13371,0.8455942869186401,2654,8
9533,3648,2660,0.8987822532653809,143,8
9534,12959,6527,0.8521547913551331,959,4
9535,9679,1363,0.8122588992118835,6445,2
9536,3548,4664,0.9056403636932373,35,8
9537,19336,14439,0.8278909921646118,358,8
9538,9474,17961,0.8446401357650757,1467,8
9539,7487,2391,0.9292569160461426,3,8
9540,2407,4547,0.8200129270553589,9941,2
9541,8535,2366,0.8984490036964417,94,8
9542,11969,19181,0.7522358298301697,18459,8
9543,673,104,0.8400089740753174,3397,7
9544,12937,2604,0.8841803073883057,724,5
9545,18411,2087,0.8426676988601685,3616,8
9546,6218,13805,0.8576273918151855,1567,3
9547,6988,6368,0.8144946098327637,8711,8
9548,7197,1647,0.8762030601501465,1647,4
9549,10368,12526,0.7494220733642578,3489,5
9550,11233,4606,0.8589087724685669,515,6
9551,3090,3471,0.8647198677062988,327,7
9552,16709,16991,0.8660180568695068,201,8
9553,6260,1647,0.8786389827728271,1382,7
9554,6321,1906,0.8419651985168457,1648,7
9555,18828,12576,0.8386431336402893,2279,7
9556,9942,17815,0.8332314491271973,5518,5
9557,12167,6631,0.7365611791610718,3896,8
9558,4213,7388,0.8441159725189209,4230,2
9559,17439,734,0.8166052103042603,4109,3
9560,11280,14505,0.888171911239624,55,7
9561,4716,1180,0.85917729139328,1891,3
9562,5569,18471,0.8173685073852539,7008,3
9563,12352,6018,0.7902123928070068,12145,4
9564,3220,15885,0.8727186322212219,324,8
9565,644,5146,0.8774919509887695,228,8
9566,2398,7951,0.8991165161132812,297,8
9567,5980,3233,0.8752710223197937,112,8
9568,15401,12309,0.8612587451934814,1407,8
9569,2747,12148,0.857874870300293,3774,2
9570,2414,12314,0.8798074126243591,161,8
9571,1630,4741,0.8818920850753784,799,8
9572,10577,10163,0.8469436168670654,1007,4
9573,8203,1862,0.8332557678222656,1632,3
9574,919,2664,0.8368625640869141,2973,8
9575,2706,5778,0.8478913307189941,2941,3
9576,19542,19647,0.7097325921058655,18284,4
9577,6712,6712,0.9999999403953552,1,8
9578,2045,1073,0.8565895557403564,1297,8
9579,5928,1288,0.8524564504623413,1705,8
9580,6147,6498,0.9113615155220032,15,4
9581,4307,1509,0.9283525943756104,1,8
9582,3876,6091,0.8504500389099121,1121,5
9583,6294,370,0.9443336725234985,3,7
9584,14293,6171,0.8710122108459473,978,7
9585,12557,941,0.881990373134613,1217,8
9586,5246,2807,0.8325730562210083,1120,3
9587,4783,9053,0.8738102316856384,309,2
9588,9174,12304,0.8590763807296753,771,6
9589,547,12177,0.6904076337814331,7001,8
9590,1891,2075,0.8650012016296387,569,5
9591,1687,5861,0.9097387790679932,13,8
9592,633,14074,0.8678598403930664,298,3
9593,387,14489,0.8605449795722961,3100,8
9594,19650,4187,0.892244815826416,97,8
9595,6899,14854,0.8783358335494995,1390,3
9596,982,11630,0.8441047668457031,1494,8
9597,10658,4367,0.8090402483940125,147,7
9598,10210,18226,0.7797608375549316,8961,2
9599,11226,14013,0.8607735633850098,1403,8
9600,4396,2652,0.8892207145690918,103,8
9601,2791,541,0.8457880020141602,1645,6
9602,19323,1378,0.8467917442321777,3803,8
9603,1073,16615,0.8417230844497681,1182,2
9604,12108,3655,0.8125886917114258,4396,8
9605,5550,5966,0.8566274642944336,1411,8
9606,839,4123,0.8610292673110962,2269,8
9607,14153,1812,0.9041088819503784,41,8
9608,4116,12064,0.7852846384048462,11117,6
9609,3244,1410,0.8742700219154358,284,5
9610,6984,4713,0.9243910908699036,2,8
9611,8658,6620,0.8614437580108643,355,3
9612,14198,1976,0.8669494986534119,74,2
9613,8224,8224,1.0000001192092896,1,4
9614,1184,783,0.8722529411315918,220,3
9615,17032,8174,0.8891210556030273,135,4
9616,16745,4862,0.8497388958930969,4169,7
9617,3332,6487,0.8386379480361938,5568,3
9618,176,2733,0.8785322308540344,263,8
9619,1647,2117,0.8940888047218323,250,2
9620,3485,10910,0.8510420322418213,2112,8
9621,6283,7941,0.8581975698471069,1124,8
9622,5776,9331,0.8595839738845825,2030,3
9623,806,6793,0.8433961272239685,1821,8
9624,17646,2318,0.9148499965667725,27,5
9625,18907,17614,0.8882578015327454,53,8
9626,16439,14466,0.8536474704742432,2551,6
9627,4576,7168,0.8736482858657837,753,8
9628,419,651,0.852428138256073,3300,2
9629,9636,11209,0.6856348514556885,19309,7
9630,4179,17008,0.8601239919662476,1725,8
9631,7172,174,0.8821355104446411,174,6
9632,16665,2728,0.7125885486602783,18833,3
9633,1620,2886,0.8289668560028076,7926,2
9634,5911,2075,0.8528529405593872,1350,4
9635,11963,11259,0.7362304925918579,3019,8
9636,10266,19567,0.7908089756965637,12050,2
9637,3329,4497,0.818248450756073,8536,3
9638,5654,18522,0.8538228273391724,2197,8
9639,8610,19120,0.872387170791626,327,8
9640,228,255,0.7895125150680542,7982,5
9641,13005,9082,0.8994221687316895,21,8
9642,8911,6740,0.8643342852592468,839,8
9643,2993,1021,0.8673663139343262,1537,8
9644,4727,14919,0.8182584047317505,5620,3
9645,2272,1728,0.8716405630111694,103,8
9646,1944,809,0.879610538482666,56,8
9647,2881,675,0.8997470736503601,20,8
9648,1032,13677,0.8575102686882019,435,2
9649,14134,13172,0.8496708869934082,1158,8
9650,17367,2620,0.7937359809875488,4097,3
9651,11233,1670,0.9302120804786682,4,7
9652,7003,19277,0.8896178007125854,146,8
9653,7104,9669,0.8550771474838257,3257,8
9654,2805,9284,0.8715335726737976,509,4
9655,4162,5149,0.8596994280815125,347,2
9656,18747,11630,0.8674664497375488,253,8
9657,7499,6354,0.8308711647987366,2277,5
9658,18813,6169,0.784701406955719,13976,8
9659,5143,873,0.8970242738723755,137,8
9660,10601,7244,0.8550110459327698,564,3
9661,3880,6164,0.8646243810653687,513,2
9662,1837,2791,0.8639659285545349,730,5
9663,13992,3539,0.8917582035064697,189,8
9664,11219,4062,0.8545432686805725,619,5
9665,3343,10115,0.8718989491462708,676,6
9666,6637,299,0.7957520484924316,12535,8
9667,17306,1706,0.8774630427360535,214,5
9668,3054,3584,0.799368143081665,2296,8
9669,7238,12557,0.8348460793495178,4737,4
9670,9084,6041,0.8527792692184448,947,3
9671,1713,3613,0.8384212255477905,1591,2
9672,8049,8049,0.9999999403953552,1,8
9673,806,19659,0.8530215620994568,1218,8
9674,1055,8253,0.8757534027099609,79,2
9675,7959,102,0.7989448308944702,11725,3
9676,2103,13752,0.9030828475952148,6,8
9677,2706,1967,0.8688961863517761,682,8
9678,15516,15516,1.0,1,7
9679,3937,625,0.8987694382667542,140,4
9680,779,511,0.9358870983123779,6,8
9681,3769,19661,0.8976877927780151,52,4
9682,8872,8954,0.8838406205177307,469,8
9683,12698,12648,0.8584561347961426,1546,2
9684,367,17803,0.8666708469390869,714,8
9685,1682,19662,0.8524689674377441,3038,8
9686,641,42,0.872348427772522,422,2
9687,18775,14185,0.7662211656570435,4220,3
9688,5366,426,0.7424511313438416,16543,8
9689,509,11524,0.8639317750930786,133,8
9690,7868,308,0.9233939051628113,15,8
9691,665,144,0.8567547798156738,1581,2
9692,417,496,0.9128648638725281,4,6
9693,16020,16020,0.9999999403953552,1,8
9694,10641,18719,0.9090408682823181,76,4
9695,9360,9199,0.8716403245925903,3046,4
9696,14403,4839,0.8456668853759766,1635,3
9697,1743,12952,0.8509845733642578,4075,2
9698,5643,18858,0.8903294801712036,35,8
9699,9611,11678,0.8494795560836792,2232,3
9700,5591,8394,0.8601242899894714,2761,4
9701,3686,6103,0.8548529744148254,1432,8
9702,8658,6589,0.8560188412666321,260,8
9703,18360,18927,0.8495920896530151,2491,4
9704,2279,9438,0.8719423413276672,130,8
9705,2466,14052,0.8205047845840454,6047,2
9706,3271,166,0.7893937826156616,9703,2
9707,121,3177,0.8774760961532593,432,5
9708,12947,7831,0.8392386436462402,2634,2
9709,4813,2325,0.8246422410011292,6705,6
9710,183,17319,0.8695856928825378,1113,7
9711,3951,13651,0.8583524227142334,4595,4
9712,3269,243,0.8549531698226929,975,7
9713,11154,11154,1.0,1,5
9714,9747,1966,0.8053691387176514,3712,2
9715,458,2718,0.8961888551712036,25,6
9716,2672,6439,0.9661887884140015,2,8
9717,18621,6801,0.8489527702331543,2237,2
9718,6873,1557,0.8660539388656616,1022,3
9719,2706,8912,0.8422532081604004,554,6
9720,5321,4067,0.8166736960411072,5002,2
9721,5751,13457,0.8345872163772583,135,6
9722,3483,3140,0.8618611097335815,869,4
9723,11969,11698,0.7270967364311218,15156,6
9724,1383,2718,0.8807798624038696,135,8
9725,3770,8290,0.8868504762649536,80,8
9726,912,14575,0.9024926424026489,129,4
9727,15419,12708,0.8458305597305298,311,2
9728,19110,15922,0.8743381500244141,496,8
9729,3878,19469,0.8182368278503418,1595,4
9730,12183,13653,0.8602237701416016,1484,4
9731,2447,15159,0.8466454744338989,615,7
9732,3002,4911,0.9062080979347229,26,6
9733,6569,2027,0.8480192422866821,1474,7
9734,14466,14745,0.8794195652008057,643,8
9735,3134,2557,0.8812386989593506,212,8
9736,457,4920,0.8308611512184143,7847,8
9737,10910,14387,0.8933473825454712,64,6
9738,17,515,0.8764288425445557,651,8
9739,6391,17709,0.875481128692627,257,8
9740,1390,1457,0.8951071500778198,155,7
9741,1811,4108,0.8879267573356628,587,7
9742,7106,9004,0.8832992315292358,1163,5
9743,15954,2318,0.8643595576286316,1337,8
9744,10468,4060,0.9083753824234009,143,8
9745,953,16376,0.857674241065979,2524,8
9746,6279,3002,0.8733404874801636,442,4
9747,10776,577,0.8404760360717773,3362,8
9748,19557,19557,0.9999998807907104,1,8
9749,1131,4769,0.8680108785629272,2047,6
9750,12475,17767,0.8034834265708923,5450,3
9751,2117,3185,0.8713876008987427,743,3
9752,15508,15508,0.9999998807907104,1,8
9753,15013,8576,0.86460942029953,170,8
9754,1381,6249,0.8827232122421265,563,8
9755,9087,8518,0.8801203370094299,425,3
9756,3021,645,0.8848131895065308,508,2
9757,623,630,0.7948974370956421,12301,3
9758,4971,16973,0.8353022933006287,4567,2
9759,7786,6574,0.8169529438018799,9203,8
9760,14710,5738,0.8522727489471436,4149,6
9761,318,11551,0.754497766494751,17522,3
9762,7940,7940,0.9999999403953552,1,5
9763,9920,15675,0.7484745979309082,3636,8
9764,243,12737,0.8997044563293457,18,8
9765,416,5571,0.8718579411506653,988,6
9766,7676,4933,0.8810698986053467,39,7
9767,1534,19671,0.8363910913467407,3998,5
9768,5865,89,0.8888152837753296,216,4
9769,1608,6297,0.8558810949325562,1293,8
9770,7875,7875,0.9999998211860657,1,5
9771,2292,8902,0.8476345539093018,715,8
9772,5987,6245,0.8328286409378052,270,2
9773,10638,13334,0.8830628395080566,123,8
9774,1830,15491,0.8627782464027405,826,5
9775,707,8148,0.8810193538665771,1199,4
9776,15932,6396,0.8972891569137573,97,5
9777,11616,11616,1.0,1,8
9778,15512,3071,0.8662331104278564,1924,8
9779,3230,3267,0.8759042024612427,907,8
9780,5683,13677,0.8301341533660889,2096,2
9781,7204,873,0.8855279684066772,345,4
9782,18290,18290,1.0000001192092896,1,2
9783,10261,6609,0.8658570051193237,95,2
9784,12564,1255,0.8144465088844299,7295,5
9785,1073,7363,0.8840301036834717,530,8
9786,8232,13152,0.8553446531295776,675,3
9787,9014,10961,0.8737158179283142,311,8
9788,6007,2111,0.8561921119689941,2480,2
9789,11895,4503,0.8378709554672241,2996,2
9790,15392,15105,0.8467969298362732,3800,4
9791,2134,8365,0.8762384653091431,1155,8
9792,2286,14637,0.8566116690635681,3189,8
9793,7626,7754,0.8481322526931763,3069,4
9794,258,7013,0.8308905363082886,4782,8
9795,11675,3961,0.8465931415557861,1838,2
9796,3623,16562,0.737849771976471,7136,8
9797,11259,9484,0.8756985664367676,48,8
9798,843,1381,0.8588913679122925,1512,4
9799,10284,15039,0.8729939460754395,365,8
9800,1223,7708,0.8919312953948975,139,5
9801,2308,16658,0.9032361507415771,88,8
9802,937,5587,0.7848324775695801,11954,2
9803,12259,15580,0.8926802277565002,3,8
9804,7865,10661,0.8428851366043091,1397,8
9805,1989,9667,0.9134354591369629,12,5
9806,3580,184,0.8562968969345093,1442,8
9807,6465,6903,0.8021899461746216,12760,6
9808,5584,3113,0.8878190517425537,142,6
9809,644,6104,0.8741065263748169,673,4
9810,148,1106,0.8558372855186462,458,8
9811,417,6262,0.8225692510604858,2911,8
9812,291,13069,0.8699855804443359,412,7
9813,7003,8949,0.8831541538238525,214,4
9814,10476,1361,0.8294825553894043,4493,2
9815,13448,9738,0.8412609100341797,1132,6
9816,14197,3483,0.8507722616195679,2998,8
9817,19621,5372,0.8234354853630066,12633,8
9818,5499,10656,0.8290363550186157,5609,5
9819,2683,12999,0.8407301902770996,161,8
9820,114,1494,0.9076381921768188,21,6
9821,7210,1870,0.8907819986343384,212,8
9822,7410,5857,0.88481605052948,90,8
9823,98,13371,0.8387793302536011,3867,2
9824,4505,13556,0.8930202126502991,12,2
9825,11956,12060,0.8362886905670166,2870,3
9826,6454,1613,0.8614449501037598,835,7
9827,5824,1817,0.8787806034088135,333,3
9828,6261,10675,0.8603482842445374,2759,8
9829,17547,807,0.8292739391326904,4097,4
9830,11457,19130,0.8646687865257263,386,4
9831,15940,5472,0.8453037738800049,3735,8
9832,4056,3576,0.8764362931251526,543,8
9833,5921,6739,0.7631277441978455,10951,2
9834,15410,9273,0.8350512981414795,2305,2
9835,15125,9270,0.7866576313972473,11603,2
9836,13003,6201,0.8784697651863098,482,8
9837,1830,2505,0.8665158748626709,1630,5
9838,16050,12481,0.7846229076385498,1122,4
9839,13272,9441,0.8426710367202759,533,8
9840,11955,2119,0.8403834104537964,2472,8
9841,8355,4766,0.8645153045654297,722,3
9842,2784,4927,0.8755975365638733,1336,3
9843,1599,14936,0.7345378398895264,15097,6
9844,6929,16104,0.8359771370887756,339,7
9845,16431,9024,0.8410125970840454,3027,5
9846,8641,255,0.9030300378799438,59,8
9847,15330,8164,0.7955495715141296,3334,7
9848,12197,8029,0.859534502029419,565,8
9849,1407,1696,0.8376154899597168,4342,8
9850,3096,3847,0.7292894124984741,16941,2
9851,13301,17503,0.7920670509338379,2409,2
9852,755,6793,0.8422962427139282,1921,2
9853,14504,9066,0.8711013197898865,42,8
9854,14681,9043,0.8677985668182373,619,6
9855,15241,1640,0.8591580390930176,1420,8
9856,7623,11903,0.8846497535705566,1090,5
9857,4220,5778,0.7513647675514221,16222,8
9858,362,5776,0.9152569770812988,33,2
9859,17632,5970,0.7095834612846375,17280,8
9860,2279,3871,0.8424657583236694,6801,2
9861,5343,11814,0.8743885159492493,456,8
9862,19681,14629,0.803861677646637,11708,8
9863,14810,12459,0.7701089382171631,14414,3
9864,10823,16549,0.8291393518447876,571,8
9865,13404,6144,0.8506830334663391,2999,4
9866,9288,6091,0.8228551149368286,4553,2
9867,3339,16945,0.8162879943847656,8156,2
9868,9213,4398,0.8748944401741028,1562,6
9869,8854,4595,0.8498610258102417,3989,8
9870,4084,8078,0.8655927777290344,1995,8
9871,13314,13314,1.000000238418579,1,7
9872,6312,1901,0.8810340166091919,531,8
9873,4410,4442,0.8458065986633301,3700,5
9874,11609,11609,1.0,1,2
9875,2807,2775,0.8947968482971191,13,8
9876,9316,19467,0.7809873223304749,7753,2
9877,1667,10463,0.8425818681716919,3749,2
9878,15674,2522,0.867798924446106,2803,7
9879,1695,1206,0.876660943031311,309,5
9880,3989,2542,0.8495304584503174,2331,8
9881,13190,3881,0.8924241065979004,202,2
9882,310,1292,0.9051679968833923,175,2
9883,662,644,0.8883365392684937,160,8
9884,12030,15148,0.8848273158073425,38,2
9885,9623,9623,1.000000238418579,1,3
9886,10907,6007,0.8960916996002197,86,2
9887,1616,15862,0.8864351511001587,303,5
9888,4264,9383,0.8913576602935791,21,8
9889,200,5416,0.8531638383865356,1291,3
9890,17921,5565,0.8781099319458008,607,6
9891,3926,7743,0.8493950366973877,2577,2
9892,18078,10972,0.8867279887199402,247,8
9893,2735,1130,0.8497681021690369,763,5
9894,4064,673,0.8649406433105469,489,4
9895,2816,11723,0.9411067962646484,3,2
9896,12591,7942,0.860622763633728,1240,8
9897,12531,8144,0.8616983890533447,1545,2
9898,5507,4108,0.874537467956543,1801,8
9899,13286,1073,0.8397132754325867,3055,5
9900,7759,8112,0.8535155057907104,1015,7
9901,8074,7586,0.875300407409668,27,7
9902,17443,19287,0.7384081482887268,8537,2
9903,8627,1029,0.8187694549560547,1959,8
9904,65,9936,0.8232830166816711,152,2
9905,17080,3354,0.916043758392334,19,5
9906,12368,9354,0.8913875818252563,593,8
9907,6627,1662,0.8441507816314697,998,2
9908,8536,8904,0.860331654548645,1602,8
9909,3034,5816,0.9371429085731506,2,8
9910,9111,2090,0.8590531349182129,1386,5
9911,872,7098,0.8619017004966736,1263,8
9912,4056,3420,0.8501291275024414,1096,2
9913,7531,7447,0.876982569694519,606,2
9914,10966,799,0.9145321846008301,45,8
9915,7788,7788,1.0,1,4
9916,15086,89,0.8746843338012695,780,5
9917,6024,14146,0.8051035404205322,3114,2
9918,12784,86,0.7480571269989014,17300,8
9919,7298,93,0.8938448429107666,164,7
9920,17509,7260,0.8148370385169983,4456,8
9921,6502,5247,0.8549631834030151,669,7
9922,1525,4230,0.862101674079895,2199,5
9923,3344,5255,0.90562504529953,17,8
9924,7728,6121,0.8226617574691772,495,4
9925,12475,2639,0.8602761030197144,1609,2
9926,19143,956,0.688857913017273,9244,2
9927,16588,12498,0.7298715114593506,9057,2
9928,828,7098,0.86738121509552,861,4
9929,661,1630,0.8662984371185303,433,7
9930,13235,4353,0.8776379823684692,28,7
9931,9214,736,0.8811295032501221,504,8
9932,11327,13048,0.8436763286590576,4853,8
9933,2271,2767,0.8903734683990479,112,5
9934,12538,1259,0.874875545501709,362,8
9935,19158,2199,0.8741848468780518,763,8
9936,4723,16464,0.8594073057174683,801,8
9937,1670,7447,0.8590866327285767,1627,3
9938,6418,14145,0.8660906553268433,995,8
9939,17816,6340,0.8567201495170593,1752,5
9940,165,1565,0.8980554938316345,137,8
9941,668,1238,0.8597633242607117,1443,8
9942,16449,337,0.8751130104064941,916,4
9943,4831,3874,0.8342244625091553,3612,2
9944,4560,6408,0.8739694356918335,423,7
9945,3673,3134,0.8274558186531067,2693,2
9946,7812,6283,0.8849307298660278,98,5
9947,3562,873,0.8662530779838562,1350,6
9948,113,8883,0.8926976919174194,91,8
9949,1136,2613,0.8666622638702393,82,8
9950,6123,16460,0.8824464082717896,215,3
9951,7177,8720,0.8203835487365723,2471,8
9952,3596,11617,0.839608907699585,750,8
9953,16643,11045,0.843936562538147,5706,6
9954,9325,7513,0.8998637199401855,74,8
9955,11807,11598,0.8721293210983276,2019,8
9956,2664,5575,0.8635238409042358,185,3
9957,10530,8278,0.8559077978134155,406,8
9958,10794,17735,0.7155458927154541,17839,2
9959,19081,19081,0.9999998807907104,1,6
9960,17613,14222,0.8102598190307617,2694,2
9961,17764,3114,0.8559205532073975,994,2
9962,7044,5964,0.9009484052658081,46,4
9963,4776,1292,0.914469838142395,50,3
9964,3124,13555,0.8453935384750366,5393,8
9965,4290,4290,0.9999999403953552,1,8
9966,1830,2743,0.864621639251709,1345,8
9967,18876,3270,0.818788468837738,6124,2
9968,10647,12706,0.8448153138160706,2885,2
9969,4853,11650,0.8564307689666748,176,7
9970,1695,14561,0.8555468320846558,1726,6
9971,1051,1076,0.848941445350647,2623,2
9972,1378,1378,1.0,1,3
9973,18682,13076,0.7697407007217407,3130,8
9974,4541,2833,0.8399753570556641,1323,8
9975,13203,13203,0.9999999403953552,1,7
9976,4800,7925,0.8638436794281006,130,3
9977,13773,1219,0.855063259601593,652,7
9978,1089,6914,0.8407056331634521,1100,8
9979,9720,8922,0.8876392245292664,447,8
9980,13922,958,0.767069935798645,17410,5
9981,16484,2816,0.8221415281295776,9231,3
9982,1491,1479,0.8746579885482788,308,4
9983,6237,1502,0.8944437503814697,82,8
9984,10202,16595,0.885205864906311,397,3
9985,1657,782,0.8592685461044312,2146,5
9986,2815,6353,0.8752759099006653,1276,8
9987,1671,3094,0.8476232290267944,1363,3
9988,127,3090,0.9231560826301575,5,7
9989,5810,4899,0.8708144426345825,1555,3
9990,850,5495,0.8357182741165161,1750,2
9991,3957,14477,0.8687033653259277,170,6
9992,12254,3511,0.7776936888694763,2023,5
