user_id,target_item_id,most_similar_history_item,similarity_to_target,rank,history_length
2297,1912,1874,0.7724924683570862,1797,2
2298,1686,5642,0.7778685092926025,2633,2
2299,2182,5333,0.8270925879478455,193,4
2300,2662,8127,0.6624549031257629,11304,2
2301,3490,3325,0.8577871918678284,105,8
2302,3384,1149,0.7162426114082336,6118,2
2303,5664,343,0.8347033262252808,388,4
2304,1525,8131,0.6895405054092407,8462,2
2305,5286,329,0.7437788248062134,5115,3
2306,6452,4870,0.7965245842933655,314,6
2307,6059,6477,0.841217041015625,484,2
2308,6285,8136,0.7530323266983032,1805,2
2309,4393,6531,0.7435218095779419,713,2
2310,5476,2612,0.8979566097259521,19,3
2311,967,135,0.7656497955322266,536,8
2312,5877,7765,0.6547074317932129,6743,2
2313,5773,5479,0.6895549297332764,9452,6
2314,1984,376,0.782063364982605,1551,3
2315,11,7502,0.7705497145652771,2751,2
2316,3181,4360,0.7237252593040466,4159,8
2317,822,4678,0.856293797492981,5,8
2318,6685,5072,0.7016534209251404,8673,4
2319,6374,2246,0.7775425910949707,1081,4
2320,6683,4343,0.7053704261779785,5740,2
2321,3943,117,0.7535146474838257,2155,8
2322,1773,8160,0.7227407693862915,6149,8
2323,8161,3496,0.6443387866020203,10418,8
2324,7934,7654,0.8293840289115906,915,4
2325,8165,2111,0.7340081334114075,7752,8
2326,257,2183,0.7907325029373169,1444,3
2327,8171,7521,0.9110636711120605,1,8
2328,1370,7980,0.7418100833892822,3583,2
2329,8174,5772,0.9438538551330566,1,3
2330,4043,1376,0.8304311037063599,273,5
2331,6287,7752,0.6913042068481445,7619,4
2332,4341,7344,0.7779794931411743,445,4
2333,1203,3298,0.7871420383453369,890,3
2334,8180,5867,0.7238427996635437,1669,2
2335,8187,8185,0.9227786064147949,8,8
2336,3109,1686,0.7700151205062866,3741,3
2337,8191,118,0.8058292865753174,490,3
2338,1510,8192,0.6833298206329346,8167,2
2339,2893,6844,0.8249325156211853,123,8
2340,8198,1401,0.8488452434539795,42,8
2341,4178,7023,0.872316837310791,120,8
2342,2446,794,0.8037209510803223,2901,3
2343,947,3375,0.7801285982131958,2794,8
2344,8211,3999,0.8422597646713257,35,8
2345,5606,8214,0.9527090787887573,4,3
2346,8218,8217,0.8879541158676147,2,5
2347,7774,2248,0.8942222595214844,34,3
2348,8222,8221,0.7391527891159058,505,5
2349,6062,3739,0.8734079599380493,6,8
2350,8226,2063,0.7208541631698608,7247,2
2351,6700,2324,0.7793182134628296,1115,2
2352,5818,675,0.8004012703895569,542,2
2353,1233,1019,0.9415924549102783,2,3
2354,8229,8228,0.7094534635543823,4565,2
2355,3912,329,0.862569272518158,282,4
2356,8232,2010,0.8939236402511597,6,5
2357,8234,1813,0.7375913858413696,520,4
2358,4026,5485,0.7236541509628296,9002,5
2359,587,1706,0.75124192237854,869,4
2360,1850,5042,0.7559768557548523,2787,3
2361,3329,1010,0.790985643863678,398,2
2362,1989,8236,0.8665593862533569,125,2
2363,7535,1755,0.8242611885070801,34,8
2364,6249,3717,0.9095357656478882,5,4
2365,4902,8241,0.7798861265182495,129,2
2366,8034,3217,0.8916040062904358,97,8
2367,8243,1755,0.7881454229354858,460,2
2368,7228,1987,0.8678216934204102,102,4
2369,3,1870,0.6593420505523682,9439,2
2370,4181,8245,0.8028003573417664,168,3
2371,1451,190,0.8684166073799133,250,8
2372,8248,7406,0.9126444458961487,3,5
2373,6015,8249,0.8914202451705933,28,4
2374,8251,2290,0.7427260875701904,3614,5
2375,199,8254,0.7902988195419312,2012,5
2376,4554,2686,0.9440972208976746,4,2
2377,2853,8256,0.7355309724807739,538,4
2378,8236,5120,0.8870429992675781,5,8
2379,5109,47,0.7968136072158813,1583,2
2380,4534,7438,0.685978889465332,6190,2
2381,2281,1428,0.8064221143722534,1492,2
2382,2568,3946,0.7768332958221436,2276,2
2383,585,8266,0.7732667922973633,159,4
2384,8267,1939,0.9150122404098511,19,2
2385,1620,1622,0.9057190418243408,7,3
2386,6763,3431,0.8270320892333984,227,6
2387,8271,5593,0.9117552042007446,1,2
2388,7901,5195,0.7871078252792358,992,3
2389,8208,5309,0.8408635258674622,192,8
2390,2046,5356,0.7865298986434937,2796,2
2391,3707,8276,0.9102849364280701,11,4
2392,5636,396,0.8683419227600098,373,6
2393,6698,2429,0.7672537565231323,616,5
2394,3696,2702,0.7613866925239563,497,2
2395,8277,2160,0.9138057231903076,4,2
2396,8280,8279,0.7100543975830078,4711,6
2397,257,1201,0.7576864361763,3752,3
2398,7612,8281,0.7660923004150391,1436,4
2399,5655,6113,0.7505015134811401,4201,3
2400,7832,8283,0.7027961015701294,1250,2
2401,717,1881,0.5181785821914673,11919,3
2402,7452,8286,0.9499010443687439,1,3
2403,8288,6830,0.9239094257354736,9,8
2404,3768,4067,0.9684160947799683,1,5
2405,8292,1715,0.8239922523498535,45,2
2406,1566,8294,0.7458249926567078,181,8
2407,1839,3617,0.7660901546478271,2380,3
2408,1524,1869,0.8120174407958984,992,3
2409,2664,4215,0.6375740170478821,10303,8
2410,5637,5640,0.8700288534164429,9,3
2411,1674,573,0.729448676109314,6505,3
2412,400,762,0.810157299041748,820,3
2413,5403,3565,0.7188276052474976,6807,4
2414,8306,2608,0.8097847104072571,172,8
2415,1748,3193,0.7227264642715454,7891,2
2416,8307,4408,0.9890344142913818,1,2
2417,1240,145,0.8458196520805359,532,3
2418,3157,875,0.9367696046829224,12,4
2419,810,5291,0.8161025047302246,38,2
2420,8311,5430,0.6943011283874512,8108,4
2421,3902,3629,0.6441313028335571,5590,2
2422,1813,3261,0.8093708753585815,118,4
2423,8316,8099,0.758063554763794,3369,8
2424,3578,2860,0.9268655776977539,4,2
2425,5125,5845,0.8994247913360596,17,2
2426,1911,8320,0.8089792728424072,985,3
2427,6621,3682,0.6067491173744202,9903,3
2428,5725,3020,0.8416004180908203,53,2
2429,3348,3584,0.8917452692985535,14,5
2430,6806,4302,0.8228887915611267,173,6
2431,4365,4137,0.9003650546073914,28,6
2432,1773,3238,0.6764452457427979,7418,2
2433,4521,8331,0.8126120567321777,286,4
2434,3005,6449,0.8005568981170654,1275,7
2435,1870,3702,0.7986116409301758,1380,3
2436,6284,2920,0.7829445004463196,490,4
2437,8332,1051,0.7896448373794556,487,2
2438,2158,3702,0.7708832025527954,3288,4
2439,1204,3554,0.7874782085418701,131,3
2440,7706,4640,0.8829718232154846,17,2
2441,2313,8182,0.7527720928192139,465,4
2442,8337,2972,0.8634072542190552,9,4
2443,7211,8338,0.8814561367034912,26,3
2444,8339,3288,0.9201908111572266,14,5
2445,908,501,0.6657296419143677,6464,2
2446,216,435,0.7376893758773804,6134,2
2447,4981,5194,0.7941168546676636,539,3
2448,95,422,0.8028581142425537,2377,2
2449,8348,5784,0.7611055374145508,3506,2
2450,814,8350,0.7538970112800598,164,3
2451,1213,4870,0.7652879953384399,972,4
2452,4289,518,0.7999236583709717,902,8
2453,6723,5422,0.7869999408721924,1143,6
2454,8356,3319,0.819042444229126,571,3
2455,231,3674,0.7571358680725098,549,2
2456,8358,636,0.8247332572937012,181,2
2457,3629,7517,0.6842195391654968,8621,4
2458,712,7182,0.9372694492340088,30,2
2459,7672,8360,0.7500765323638916,1224,2
2460,611,705,0.9777103066444397,1,3
2461,8363,1511,0.740617036819458,5950,8
2462,2715,2611,0.7304332256317139,3464,4
2463,3666,2775,0.8783529996871948,26,2
2464,8367,8366,0.7363560795783997,3294,3
2465,6652,4485,0.9318456053733826,6,2
2466,4606,2807,0.9350480437278748,1,2
2467,5358,6855,0.8923780918121338,16,2
2468,2043,1138,0.9043834805488586,20,2
2469,8374,7847,0.9614813327789307,2,8
2470,1314,8375,0.8161001801490784,10,3
2471,2664,8377,0.6531595587730408,8466,3
2472,4597,5990,0.670305073261261,9889,2
2473,4584,2372,0.9010907411575317,9,2
2474,478,1467,0.8494906425476074,77,2
2475,3661,8379,0.7094148397445679,5899,2
2476,5920,5284,0.7327759265899658,4112,3
2477,4171,2362,0.7690092325210571,1169,6
2478,4310,3351,0.9113996028900146,9,8
2479,8385,5952,0.7361274361610413,4428,2
2480,5665,953,0.7771600484848022,3385,2
2481,6611,5099,0.946686327457428,1,6
2482,1431,1936,0.8031453490257263,706,7
2483,6054,383,0.7648813724517822,1856,5
2484,260,2900,0.7240142226219177,4403,8
2485,5373,6398,0.7026780843734741,7486,4
2486,8392,6698,0.7232439517974854,4419,8
2487,2704,2176,0.7957712411880493,1366,8
2488,3630,5403,0.7245358824729919,3106,2
2489,8397,1120,0.7317184805870056,2856,8
2490,91,2657,0.7640582323074341,628,3
2491,420,421,0.9302992820739746,32,2
2492,7369,8209,0.9219216108322144,1,8
2493,5403,3300,0.77625572681427,926,3
2494,2603,4486,0.9272053837776184,2,3
2495,8404,606,0.7457969784736633,1016,8
2496,1994,947,0.816297173500061,508,8
2497,615,7055,0.7814840078353882,3839,2
2498,836,856,0.9028740525245667,57,4
2499,5936,1912,0.9136708974838257,46,2
2500,8409,8408,0.6793173551559448,10151,2
2501,484,852,0.8442614078521729,94,4
2502,4043,230,0.8256391286849976,459,8
2503,2312,1764,0.7554689645767212,351,6
2504,2074,4919,0.9100505113601685,7,4
2505,1204,6642,0.7970544695854187,895,2
2506,486,6522,0.7239789366722107,5866,2
2507,8120,134,0.9451358318328857,1,3
2508,8417,8416,0.9573096036911011,1,4
2509,4348,734,0.8596317768096924,218,2
2510,1997,155,0.7593816518783569,4174,3
2511,396,678,0.7902761697769165,1277,2
2512,2259,1428,0.7971503734588623,2039,3
2513,400,8238,0.7686322331428528,2813,3
2514,1702,8423,0.8417003154754639,10,2
2515,4158,8426,0.7973719239234924,71,8
2516,2251,3006,0.6992200613021851,9566,6
2517,568,6702,0.7502037286758423,4251,4
2518,1102,5024,0.7991209030151367,575,4
2519,1991,1888,0.9136395454406738,3,8
2520,7526,8434,0.9604485034942627,1,2
2521,1973,268,0.8158659934997559,607,6
2522,661,277,0.712273120880127,4278,2
2523,8439,8438,0.8975728750228882,5,3
2524,5591,6405,0.9145722985267639,122,5
2525,2479,4627,0.8277636766433716,34,2
2526,8443,6710,0.812147855758667,293,6
2527,199,7363,0.7055383920669556,5929,2
2528,1174,3798,0.7102596759796143,4939,2
2529,8444,2315,0.7333516478538513,6379,3
2530,2964,6375,0.7272927165031433,5901,6
2531,707,217,0.6581480503082275,9325,2
2532,4920,8446,0.9241756200790405,1,4
2533,2487,3907,0.6644916534423828,8161,3
2534,7186,8449,0.7188115119934082,5532,3
2535,6971,5390,0.7339901924133301,6690,2
2536,4683,4627,0.9400672912597656,1,2
2537,8453,5156,0.7331398725509644,631,2
2538,3158,4121,0.8556637763977051,23,8
2539,8458,3907,0.9128531217575073,3,2
2540,1645,834,0.8068833947181702,2196,3
2541,990,94,0.789653480052948,1153,7
2542,8461,4485,0.8239482045173645,89,3
2543,5475,5472,0.7761322259902954,859,4
2544,2812,7146,0.8716305494308472,2,3
2545,8376,66,0.8631324768066406,315,2
2546,7188,8318,0.8985921740531921,17,2
2547,370,366,0.9557393789291382,1,4
2548,741,3765,0.7718063592910767,429,2
2549,145,3344,0.841713547706604,132,8
2550,8468,463,0.7248590588569641,2354,3
2551,4795,1963,0.8583405613899231,166,8
2552,5289,8473,0.799734354019165,1119,6
2553,5312,432,0.7409954071044922,5591,2
2554,4445,6205,0.7495577335357666,3692,6
2555,1510,5067,0.888656735420227,36,2
2556,5323,5422,0.6853966116905212,8206,4
2557,1117,2542,0.720012903213501,4656,2
2558,1113,1058,0.7757581472396851,3292,3
2559,4870,2361,0.7527570724487305,6130,8
2560,1184,1602,0.8294841051101685,659,2
2561,2752,1045,0.622920036315918,10803,2
2562,3337,644,0.944543719291687,1,7
2563,8484,6405,0.7538396716117859,4840,8
2564,1961,2048,0.8141204118728638,183,2
2565,6237,3928,0.8530870676040649,186,8
2566,1673,7105,0.6924828290939331,306,3
2567,6525,1915,0.7425170540809631,4829,3
2568,2559,8228,0.7719974517822266,630,7
2569,26,42,0.8909432291984558,2,4
2570,8492,5858,0.8292572498321533,356,2
2571,8496,8494,0.8974609971046448,8,5
2572,8498,3408,0.85762619972229,153,2
2573,7126,269,0.9261435270309448,27,2
2574,6751,6750,0.9652202129364014,1,3
2575,8513,7280,0.8987011909484863,7,8
2576,8049,8515,0.7910986542701721,498,2
2577,3766,2840,0.7500194907188416,1719,6
2578,3302,7210,0.7097193598747253,6398,2
2579,8519,8518,0.7126757502555847,4055,2
2580,2747,2751,0.9408605098724365,1,6
2581,263,68,0.79718017578125,1583,2
2582,381,8520,0.755294919013977,2658,3
2583,8042,1201,0.7790821194648743,2519,4
2584,400,396,0.8130662441253662,1268,7
2585,5882,8523,0.7405096292495728,4197,3
2586,8526,8525,0.6574259996414185,9703,4
2587,339,5602,0.7670210599899292,2982,4
2588,8528,6242,0.8118565678596497,387,5
2589,7326,3934,0.7828447818756104,1083,5
2590,6338,14,0.7932626008987427,126,4
2591,6600,8532,0.6862838864326477,3509,2
2592,8535,2439,0.8955825567245483,3,4
2593,8536,1815,0.9007608890533447,71,3
2594,8539,4494,0.7677778005599976,3665,8
2595,4450,3880,0.9225026965141296,1,2
2596,717,470,0.8169272541999817,99,2
2597,4984,6066,0.9019019603729248,39,8
2598,6381,2290,0.8968386650085449,92,3
2599,5328,4902,0.7048013806343079,8242,2
2600,1017,4090,0.6807076334953308,9738,2
2601,664,6816,0.6807054281234741,4305,5
2602,606,2202,0.8067934513092041,231,2
2603,8215,8548,0.9037444591522217,11,2
2604,6603,8551,0.8173953294754028,150,4
2605,2185,964,0.8480715155601501,39,2
2606,507,730,0.7461671233177185,4450,3
2607,168,1267,0.8164112567901611,1918,7
2608,2335,2219,0.8783032894134521,114,8
2609,383,5066,0.9167718887329102,2,3
2610,6590,5184,0.6893035769462585,8423,3
2611,6250,422,0.800311803817749,2549,8
2612,87,5907,0.7647404074668884,132,2
2613,8562,8561,0.7768704891204834,4209,2
2614,1973,329,0.9494754076004028,1,2
2615,4976,2144,0.9076321125030518,21,3
2616,4818,8565,0.6377086639404297,9794,2
2617,2514,160,0.8656818866729736,187,8
2618,4397,4752,0.8026899695396423,952,8
2619,3544,482,0.7960410118103027,1553,2
2620,1536,1722,0.7882168889045715,1280,3
2621,7048,6676,0.693682074546814,5584,2
2622,176,1252,0.8472285270690918,163,2
2623,2157,2738,0.764920711517334,1863,4
2624,7574,4034,0.7135372161865234,6856,3
2625,9,3513,0.7280645370483398,5319,2
2626,2551,707,0.8807267546653748,21,6
2627,184,1424,0.8044121265411377,883,3
2628,4816,1629,0.7651945948600769,297,8
2629,8586,8584,0.7469043731689453,1067,8
2630,4200,4567,0.9272661209106445,3,2
2631,5498,1203,0.7260340452194214,3127,5
2632,5033,1735,0.7495858669281006,3406,2
2633,5785,2323,0.962846040725708,1,2
2634,5771,7296,0.7695688009262085,157,5
2635,5357,1956,0.8546116352081299,218,2
2636,1452,1045,0.8479790687561035,161,3
2637,4679,8590,0.6498262286186218,9546,3
2638,3262,1282,0.7474405765533447,1938,3
2639,5925,928,0.8440428972244263,80,2
2640,6489,8594,0.7660569548606873,2895,3
2641,8596,7590,0.8870166540145874,43,5
2642,1664,5610,0.689943253993988,4474,8
2643,1226,843,0.908653736114502,9,3
2644,5029,5028,0.9684157371520996,6,3
2645,3036,4175,0.9295240044593811,13,3
2646,8603,2614,0.8400986790657043,23,2
2647,840,793,0.9670354127883911,1,5
2648,2028,5153,0.9060274958610535,21,2
2649,8608,5270,0.7248425483703613,5670,7
2650,8609,1151,0.7386151552200317,6101,3
2651,5234,8610,0.7693356275558472,2162,2
2652,1045,1601,0.7909586429595947,1196,2
2653,3344,410,0.7573069930076599,3271,4
2654,2745,51,0.9120292663574219,13,2
2655,2116,7654,0.7727950811386108,5231,8
2656,7695,7055,0.7330605983734131,8016,2
2657,4686,1686,0.7588967084884644,4691,6
2658,8617,793,0.8222634792327881,465,3
2659,781,511,0.8275895118713379,161,8
2660,429,557,0.785844087600708,452,2
2661,4601,6848,0.7000163793563843,4519,3
2662,4481,1028,0.8421748280525208,137,8
2663,3908,5838,0.6827187538146973,8824,2
2664,7078,1962,0.6482642292976379,11195,2
2665,7355,8628,0.8237048983573914,22,8
2666,8630,5913,0.7339992523193359,5387,2
2667,7841,2655,0.887509822845459,196,3
2668,8633,2579,0.6990675926208496,6060,3
2669,2292,4530,0.8670361042022705,24,3
2670,8637,8636,0.7120281457901001,2907,4
2671,8638,2946,0.9438369870185852,4,2
2672,1758,3842,0.6104227900505066,11285,2
2673,464,8639,0.7401236295700073,5749,2
2674,8642,1085,0.7910468578338623,987,2
2675,8644,3309,0.7197211980819702,7859,3
2676,8646,437,0.7913861274719238,1046,3
2677,1602,693,0.8808447122573853,50,7
2678,1442,1443,0.9734905958175659,1,3
2679,5907,429,0.6246886849403381,10836,2
2680,834,3660,0.8143036365509033,170,2
2681,5806,8039,0.8182355165481567,739,2
2682,3124,2424,0.7434290647506714,3193,2
2683,3719,2241,0.7865221500396729,1936,2
2684,595,5940,0.8071054220199585,203,5
2685,8654,399,0.7433180809020996,3364,3
2686,3588,824,0.793952465057373,318,3
2687,1566,3310,0.7184489965438843,2849,8
2688,897,3509,0.782435417175293,2446,4
2689,6907,2530,0.7751590013504028,3193,4
2690,3676,381,0.7015495300292969,4933,2
2691,7599,2763,0.9387589693069458,1,2
2692,4500,6275,0.919658362865448,14,3
2693,7240,5618,0.7495878338813782,755,2
2694,8056,7748,0.6745892763137817,8518,3
2695,4163,4162,0.8714897632598877,234,2
2696,6318,3795,0.8323594927787781,986,4
2697,6185,27,0.7060552835464478,2158,2
2698,3788,1196,0.7522777915000916,2569,2
2699,7779,8000,0.7924133539199829,103,4
2700,7722,7091,0.7644163370132446,1675,3
2701,1940,2686,0.9306340217590332,8,2
2702,5199,8671,0.7028053998947144,6462,2
2703,8674,3281,0.7631152868270874,1694,2
2704,8333,8675,0.8628425002098083,20,7
2705,3301,4557,0.7741962671279907,2326,3
2706,6206,2519,0.8502159118652344,95,2
2707,5008,1874,0.7942056059837341,649,7
2708,6070,5668,0.7002356648445129,7822,3
2709,1960,7540,0.729027271270752,5238,4
2710,4468,3335,0.7770247459411621,228,2
2711,8684,1669,0.7906635999679565,2374,3
2712,3191,3067,0.6340398192405701,10534,2
2713,8688,55,0.7517649531364441,2464,4
2714,4422,1563,0.7128086090087891,1693,3
2715,8690,6284,0.7406033277511597,2839,2
2716,295,8693,0.9078753590583801,10,6
2717,8695,4286,0.9078285098075867,7,2
2718,4032,783,0.9475759863853455,1,2
2719,4991,4631,0.5868843793869019,10843,3
2720,4303,573,0.7007095813751221,8610,3
2721,4632,2675,0.7831558585166931,2196,3
2722,4210,190,0.7690114378929138,4869,4
2723,8701,8699,0.7859892249107361,1373,4
2724,717,8704,0.7798432111740112,70,2
2725,1865,6423,0.777432918548584,1321,3
2726,90,1793,0.8685492277145386,2,6
2727,4909,461,0.8499256372451782,17,2
2728,3619,2111,0.7525376081466675,6561,6
2729,871,3030,0.9336032271385193,3,5
2730,1846,634,0.851222574710846,114,4
2731,8089,6511,0.7661992311477661,2467,4
2732,1517,614,0.7189638614654541,7299,3
2733,1572,2851,0.7567256689071655,2453,2
2734,828,47,0.8505476713180542,122,4
2735,6440,2495,0.8984156250953674,6,8
2736,7672,1847,0.6429938673973083,10923,7
2737,2809,6015,0.852890133857727,69,8
2738,1694,8079,0.7359158396720886,1104,4
2739,543,1881,0.8190627098083496,374,4
2740,5591,7629,0.8274785280227661,75,3
2741,812,6441,0.7585194110870361,655,2
2742,8727,2742,0.8844596147537231,107,2
2743,2337,1289,0.7589538097381592,1389,3
2744,8539,3562,0.7875850796699524,1251,3
2745,1689,561,0.8277139067649841,149,3
2746,2686,1697,0.6205364465713501,11071,3
2747,8732,8731,0.6790262460708618,5283,2
2748,2568,1678,0.7285887598991394,4211,4
2749,7,1070,0.9527868628501892,3,8
2750,8475,8087,0.8406228423118591,346,6
2751,4709,4177,0.6892517805099487,7743,2
2752,2670,8737,0.7916179299354553,1383,2
2753,7470,2551,0.7458268404006958,6156,2
2754,8435,8741,0.7491270303726196,2703,4
2755,30,5956,0.7416390180587769,2612,5
2756,6262,4740,0.7907367944717407,1587,8
2757,177,2950,0.9541979432106018,4,4
2758,374,836,0.8035781383514404,1431,2
2759,2734,2,0.897714376449585,1,2
2760,1773,3902,0.6705112457275391,10177,2
2761,2862,2042,0.7729514837265015,3412,2
2762,2520,8672,0.72342848777771,6172,3
2763,6908,5745,0.898218035697937,35,4
2764,2818,1654,0.7724888324737549,417,3
2765,8059,4325,0.8811225891113281,66,2
2766,4179,2805,0.6643276810646057,4331,3
2767,8749,778,0.7738780975341797,766,5
2768,7869,410,0.7317211031913757,5349,8
2769,618,1832,0.7941246032714844,927,2
2770,4770,8753,0.8507835865020752,12,3
2771,510,6167,0.7798353433609009,389,3
2772,8755,3225,0.7827142477035522,120,2
2773,8760,6268,0.7292509078979492,5424,5
2774,4663,8761,0.8280843496322632,30,8
2775,1373,5167,0.7459503412246704,4859,3
2776,8763,8700,0.9130038022994995,5,3
2777,8765,4413,0.8633643388748169,40,4
2778,479,847,0.8059927821159363,1580,8
2779,1099,1051,0.7561646699905396,1978,2
2780,1361,4628,0.9440728425979614,1,5
2781,7340,3496,0.8002039194107056,1061,3
2782,705,4546,0.7116950750350952,7349,5
2783,8769,5395,0.9741302132606506,1,4
2784,7448,8508,0.9336585998535156,2,8
2785,5141,3141,0.8801589012145996,3,3
2786,4829,6657,0.7115029692649841,6292,2
2787,3306,3062,0.7674932479858398,1558,8
2788,2169,8774,0.7077530026435852,7344,3
2789,8776,257,0.7499673366546631,2668,3
2790,606,8777,0.7682172060012817,2874,3
2791,5151,1479,0.6901324391365051,4280,3
2792,1394,6931,0.8118427991867065,256,3
2793,967,7038,0.7526260018348694,3504,8
2794,7863,4366,0.7110922336578369,5628,2
2795,2750,1385,0.7264963388442993,3055,2
2796,8781,834,0.7785969972610474,3901,3
2797,2937,435,0.7873544692993164,2478,4
2798,3157,1250,0.8213258385658264,250,3
2799,8783,2523,0.8690452575683594,22,5
2800,2848,1005,0.8237777948379517,161,2
2801,6348,2999,0.7213581800460815,4172,3
2802,489,3165,0.8113129138946533,32,2
2803,1134,5962,0.8626374006271362,51,4
2804,7925,440,0.7601273059844971,3026,5
2805,6908,4163,0.8603200912475586,19,2
2806,8787,6057,0.7018522620201111,4860,2
2807,6148,1122,0.6870714426040649,7519,2
2808,7584,1122,0.7525754570960999,1842,8
2809,1540,1637,0.9269989728927612,8,8
2810,8795,7501,0.8426262140274048,237,2
2811,8706,8796,0.8326903581619263,50,8
2812,3630,8797,0.7574321031570435,1589,4
2813,3039,8205,0.9349192976951599,16,8
2814,5261,2882,0.8378468751907349,43,7
2815,4488,1414,0.9010561108589172,18,8
2816,2505,8807,0.704250693321228,6908,2
2817,8810,5459,0.7941675186157227,1254,4
2818,2021,561,0.7483258247375488,3292,2
2819,2675,8260,0.8398028016090393,115,7
2820,8815,8814,0.877044141292572,12,8
2821,8817,4198,0.6780149936676025,8558,2
2822,5560,4896,0.6814688444137573,2745,4
2823,3375,8822,0.8423691987991333,60,8
2824,8071,3290,0.9327823519706726,1,7
2825,2298,1974,0.9304994344711304,6,8
2826,1329,2388,0.7037282586097717,8055,6
2827,3044,3792,0.8892831802368164,10,8
2828,6570,3414,0.9520320296287537,1,4
2829,6440,8830,0.7781528234481812,177,2
2830,1184,1252,0.8380823135375977,257,2
2831,231,7711,0.7522227764129639,2231,2
2832,8833,8832,0.9016630053520203,7,8
2833,8836,4411,0.8193954229354858,86,2
2834,210,4431,0.771802544593811,407,2
2835,8840,1744,0.8592953085899353,135,4
2836,8841,120,0.815833330154419,710,8
2837,1643,592,0.7668958306312561,2466,2
2838,8223,1385,0.7155418395996094,4014,2
2839,8845,5141,0.796074390411377,2568,8
2840,984,8847,0.8389914035797119,317,3
2841,8851,4475,0.6879681348800659,9624,8
2842,4024,561,0.8076587319374084,444,3
2843,4587,1785,0.8171006441116333,613,5
2844,1003,66,0.8078849911689758,1019,3
2845,229,836,0.7735095620155334,3511,7
2846,2836,2848,0.7189061045646667,7133,8
2847,5297,8765,0.8861684799194336,26,3
2848,8858,2603,0.9516651630401611,2,2
2849,8252,8859,0.7383087873458862,4749,5
2850,155,4234,0.7760795950889587,2374,3
2851,1311,5914,0.7326849699020386,7946,3
2852,2821,3244,0.7233858108520508,7053,4
2853,8862,4686,0.6467576026916504,10181,4
2854,8863,1830,0.9275586605072021,42,8
2855,7412,8864,0.7169800400733948,4474,2
2856,4636,53,0.7290527820587158,4109,8
2857,8882,8881,0.9145046472549438,5,8
2858,5001,2031,0.7365074157714844,2781,6
2859,123,5009,0.8306066989898682,632,5
2860,1674,2533,0.7076044678688049,5713,8
2861,2250,6214,0.6958591341972351,4973,8
2862,8898,8896,0.932785153388977,5,4
2863,343,3513,0.8572137355804443,43,2
2864,5261,1798,0.7354474663734436,2636,2
2865,8902,2437,0.9528784155845642,1,3
2866,8905,6386,0.9596893787384033,1,3
2867,3619,2364,0.7526029348373413,4575,5
2868,707,3106,0.7187379002571106,7205,3
2869,384,4890,0.7132225632667542,3473,2
2870,7496,7087,0.9323866367340088,1,4
2871,6150,8908,0.8054271936416626,98,2
2872,4843,1434,0.8381705284118652,345,2
2873,7499,5523,0.8564870953559875,12,8
2874,3881,2290,0.8989850282669067,81,2
2875,8916,8914,0.8233509063720703,481,2
2876,3557,425,0.7155822515487671,7797,4
2877,3411,6569,0.8007360696792603,196,2
2878,4638,4469,0.6650340557098389,10419,2
2879,3251,429,0.8212367296218872,933,4
2880,8922,4484,0.7146945595741272,6486,2
2881,1419,3231,0.797623872756958,2108,4
2882,6416,8926,0.9538486003875732,11,3
2883,8930,2033,0.8794405460357666,3,7
2884,8157,7136,0.8644081950187683,75,8
2885,2550,8931,0.7612900733947754,142,3
2886,731,3431,0.7237721681594849,6715,3
2887,3,3014,0.7874702215194702,190,3
2888,2562,4569,0.8608132600784302,69,8
2889,8273,1241,0.7260298132896423,6030,2
2890,2380,1999,0.902461051940918,19,2
2891,5764,8933,0.8883188962936401,34,2
2892,8936,4627,0.8174652457237244,55,8
2893,5435,1631,0.9419721961021423,7,2
2894,3926,8937,0.7986584305763245,514,3
2895,8938,1793,0.6508934497833252,3782,3
2896,6744,1181,0.9522081613540649,3,3
2897,4685,8941,0.6699455976486206,7965,2
2898,1142,3029,0.7595924735069275,4677,8
2899,7793,8944,0.7720385789871216,2051,8
2900,810,2096,0.7947940826416016,169,4
2901,5802,8947,0.7350789308547974,4721,4
2902,6659,1881,0.7510958909988403,4799,3
2903,1748,1912,0.7520173788070679,5081,2
2904,162,4186,0.8381670117378235,416,7
2905,1889,626,0.7409266829490662,5982,2
2906,8952,762,0.7325799465179443,6445,3
2907,12,3183,0.7741945385932922,1407,8
2908,3633,8956,0.7037221193313599,4009,2
2909,2341,430,0.7111567258834839,6101,8
2910,5940,1051,0.815025806427002,127,2
2911,5856,6914,0.7762075662612915,459,2
2912,7977,410,0.8020047545433044,631,4
2913,638,5559,0.7487350106239319,4129,4
2914,1051,566,0.7818117141723633,628,2
2915,7224,2185,0.7557232975959778,4216,2
2916,2118,3589,0.7308555841445923,3494,2
2917,5992,3083,0.6885623931884766,7501,3
2918,7654,7012,0.829708456993103,428,2
2919,1643,396,0.923488974571228,16,2
2920,8970,4063,0.8384826183319092,27,3
2921,5550,8971,0.8390257358551025,14,3
2922,8290,4067,0.9622889757156372,4,4
2923,5674,2091,0.7067000269889832,7032,3
2924,5172,3970,0.9079728126525879,23,6
2925,4867,8974,0.7665053009986877,1338,4
2926,1174,641,0.968363881111145,7,2
2927,4473,190,0.8170303106307983,1123,8
2928,2131,1868,0.8873438835144043,25,3
2929,3486,1037,0.9545974135398865,2,4
