user_id,target_item_id,most_similar_history_item,similarity_to_target,rank,history_length
4845,7778,5147,0.6607425808906555,6137,3
4846,3243,11755,0.6432225704193115,7097,3
4847,1867,7508,0.6969515085220337,1090,4
4848,1172,3370,0.7478864192962646,1091,6
4849,12049,445,0.7361050844192505,462,3
4850,6815,5258,0.7846766710281372,862,8
4851,4172,7830,0.722315788269043,1802,7
4852,528,4654,0.7280092239379883,1961,8
4853,9094,7778,0.6265513300895691,13218,7
4854,4761,7778,0.7559868693351746,216,3
4855,8698,3693,0.7522388696670532,1743,3
4856,7877,14375,0.7644112706184387,693,2
4857,1615,14376,0.8288902044296265,57,7
4858,1083,1638,0.773507833480835,268,6
4859,2567,6262,0.7952783703804016,106,4
4860,1032,12192,0.7817442417144775,407,7
4861,8748,14387,0.7354270219802856,599,2
4862,1592,584,0.6674201488494873,2566,2
4863,175,5486,0.6767181158065796,5218,7
4864,300,528,0.6802304983139038,4828,4
4865,9455,2309,0.7843523621559143,482,4
4866,10132,5039,0.6190881729125977,9410,3
4867,14395,1026,0.7118982076644897,657,5
4868,797,10010,0.7786827087402344,121,2
4869,11766,584,0.6491639018058777,4438,3
4870,762,1253,0.7952826619148254,9,4
4871,12483,94,0.7679014205932617,2976,8
4872,12242,584,0.6398838758468628,5700,3
4873,5720,1384,0.6596277952194214,3702,2
4874,7283,584,0.6575131416320801,3519,4
4875,921,5910,0.5915091633796692,15272,2
4876,13163,3510,0.8663858771324158,33,8
4877,886,14410,0.7038282155990601,2893,8
4878,6776,8534,0.5709756016731262,16142,3
4879,320,584,0.709973931312561,510,4
4880,2432,13315,0.7580945491790771,1391,4
4881,7773,1913,0.8945266604423523,15,2
4882,1913,5641,0.7807921171188354,238,8
4883,1913,12456,0.6257386207580566,10699,3
4884,9932,9860,0.7709205150604248,200,2
4885,11608,13017,0.6734738945960999,9715,8
4886,14419,290,0.7431464195251465,510,4
4887,1913,6139,0.7888235449790955,254,5
4888,14421,8300,0.9130083322525024,4,8
4889,2701,10262,0.813815176486969,61,8
4890,1913,275,0.790218710899353,208,5
4891,1913,10236,0.863072395324707,33,3
4892,2754,289,0.8685013651847839,39,6
4893,1913,10171,0.7788077592849731,374,3
4894,1913,730,0.669085681438446,10137,8
4895,9448,551,0.7077850103378296,2632,8
4896,6040,4528,0.7859219312667847,87,5
4897,9898,564,0.8629237413406372,47,3
4898,9900,1198,0.8398154973983765,12,8
4899,9897,378,0.7988690137863159,157,8
4900,14437,14435,0.821330189704895,130,6
4901,13738,3653,0.6686426401138306,6720,5
4902,6622,5256,0.6802107095718384,2940,4
4903,6881,9579,0.6327846646308899,9321,2
4904,7380,282,0.7737827897071838,278,8
4905,10262,8826,0.8131784796714783,196,5
4906,1913,289,0.8999941945075989,19,4
4907,1913,6916,0.6388147473335266,5451,2
4908,2516,1705,0.7209935188293457,3894,7
4909,217,393,0.890979528427124,11,8
4910,6026,6591,0.6529500484466553,6597,8
4911,8602,14448,0.7456663846969604,3805,8
4912,13650,2086,0.7020164132118225,5596,4
4913,2131,5435,0.7406140565872192,215,2
4914,1258,4777,0.6549525260925293,11268,8
4915,236,1216,0.756043553352356,830,8
4916,14455,9169,0.6786291003227234,7125,3
4917,4002,14457,0.6974189281463623,6845,8
4918,2107,14460,0.8362849950790405,205,8
4919,3267,5215,0.6777089834213257,1532,2
4920,11691,3388,0.5726308226585388,16629,3
4921,3323,4001,0.8292938470840454,159,8
4922,4720,1392,0.8743118047714233,84,3
4923,3819,1151,0.78069007396698,481,8
4924,14466,14328,0.7475123405456543,82,8
4925,2459,10702,0.8299517035484314,100,8
4926,319,652,0.6696496605873108,694,8
4927,1388,9222,0.7704145312309265,475,8
4928,3888,3319,0.7569420337677002,1045,8
4929,14485,6001,0.7749016284942627,378,8
4930,5435,9740,0.6696709394454956,5353,7
4931,5560,5435,0.7718297243118286,89,2
4932,4347,14212,0.8476576209068298,129,8
4933,8589,10289,0.7241773009300232,620,8
4934,2506,9769,0.9844033122062683,1,8
4935,14491,11443,0.7344523668289185,265,2
4936,1124,5557,0.7278539538383484,2625,5
4937,2732,13252,0.7683359384536743,1100,2
4938,9507,5557,0.791068434715271,167,7
4939,4935,4608,0.7394680976867676,138,2
4940,12310,14495,0.8207709789276123,27,8
4941,5164,1614,0.773057222366333,485,6
4942,14497,14496,0.849829912185669,52,2
4943,12975,5,0.714573860168457,4640,3
4944,13611,14500,0.7104527354240417,7457,4
4945,814,3521,0.7593534588813782,3451,6
4946,11260,2580,0.7520291209220886,2093,2
4947,11339,90,0.6404829621315002,9212,3
4948,5084,14240,0.7727704644203186,853,3
4949,10122,7423,0.8953441381454468,9,8
4950,1102,5557,0.812536358833313,61,2
4951,14511,14510,0.7604600191116333,449,8
4952,14513,4027,0.7246603965759277,2226,6
4953,1776,7701,0.8040963411331177,817,8
4954,8105,2117,0.7697380781173706,352,8
4955,6304,12268,0.8221660852432251,160,8
4956,7173,4966,0.7755987048149109,131,4
4957,2001,10926,0.6942275762557983,3347,3
4958,524,4730,0.8171184062957764,38,3
4959,5063,3629,0.6898804903030396,3178,8
4960,923,1814,0.8036983013153076,233,6
4961,1345,1289,0.8434276580810547,34,7
4962,8429,14121,0.6316783428192139,2000,4
4963,4379,1499,0.8791605234146118,13,4
4964,8823,14522,0.6451451778411865,10713,2
4965,9324,4963,0.7241694927215576,2146,8
4966,7958,7220,0.761762261390686,400,8
4967,7156,12744,0.8166386485099792,257,8
4968,12744,2792,0.7460057139396667,1888,4
4969,8952,6028,0.7874447107315063,496,8
4970,1826,1401,0.8268855810165405,643,8
4971,2262,2676,0.7643632888793945,2516,6
4972,3807,11178,0.7452011704444885,3872,2
4973,6459,5230,0.7675832509994507,1821,3
4974,6155,6332,0.7616046667098999,383,4
4975,9181,9761,0.6657516360282898,8873,8
4976,5551,2581,0.7644043564796448,226,4
4977,1293,1507,0.5813807249069214,17073,3
4978,7652,7651,0.6957507133483887,2569,2
4979,3696,2096,0.9354293346405029,2,7
4980,4251,7532,0.8182934522628784,27,4
4981,816,4840,0.6912524700164795,5142,2
4982,1371,1357,0.7504862546920776,537,8
4983,649,2265,0.6673532724380493,7434,7
4984,1633,2199,0.6476328372955322,9878,4
4985,816,6727,0.6817246675491333,3867,8
4986,14547,9066,0.7345718145370483,630,4
4987,226,12978,0.8318927884101868,97,8
4988,12571,1139,0.7774912118911743,152,5
4989,14550,13035,0.746778130531311,2302,6
4990,14553,4838,0.8071563243865967,117,6
4991,4682,4538,0.690236508846283,9672,2
4992,3963,2639,0.6965640187263489,6313,2
4993,14555,2639,0.7030788064002991,5715,2
4994,2639,14557,0.8002756834030151,191,3
4995,1952,1948,0.9728498458862305,2,3
4996,14561,12206,0.8507921695709229,65,8
4997,12659,12106,0.7347092628479004,2060,8
4998,6135,6613,0.7421757578849792,1327,5
4999,2505,2851,0.8186486959457397,73,2
5000,12362,1698,0.7272774577140808,3680,3
5001,5666,14566,0.7309272289276123,396,3
5002,9838,14567,0.7331137657165527,4615,4
5003,375,11335,0.5940412282943726,16313,4
5004,14574,3151,0.7136284112930298,1042,8
5005,2543,6581,0.7154966592788696,1510,2
5006,13807,710,0.6534836888313293,5238,2
5007,12797,4965,0.5733339786529541,14895,3
5008,5519,1756,0.8737450242042542,16,8
5009,4496,13811,0.7691828012466431,315,5
5010,12426,14578,0.6753231883049011,11825,2
5011,7567,9405,0.7055656313896179,1379,8
5012,5751,7567,0.9314645528793335,1,2
5013,7567,386,0.7695827484130859,366,3
5014,1030,664,0.7419419884681702,363,4
5015,14586,1986,0.770429790019989,541,8
5016,2145,327,0.8829294443130493,39,8
5017,6093,9964,0.7508476972579956,283,2
5018,7688,7413,0.9064977765083313,11,3
5019,13721,14588,0.7948349118232727,159,4
5020,5751,6781,0.8586875200271606,14,8
5021,4145,842,0.7784698009490967,185,7
5022,3741,5751,0.711604118347168,1289,5
5023,5447,4120,0.9102010726928711,2,8
5024,10273,3767,0.8078008890151978,105,8
5025,14598,1215,0.6238868236541748,9208,8
5026,5751,6794,0.6047152280807495,7945,2
5027,4521,13114,0.9193701148033142,2,2
5028,2131,8788,0.8791325092315674,6,8
5029,3212,6845,0.6801716089248657,4983,5
5030,11900,8150,0.7740161418914795,409,5
5031,3353,12976,0.8263391852378845,132,7
5032,4862,9945,0.7268517017364502,1677,3
5033,12174,4241,0.7545838356018066,1808,3
5034,7572,887,0.6323169469833374,9462,7
5035,5803,14602,0.8334920406341553,35,5
5036,1487,1562,0.7219393253326416,2504,5
5037,9059,1727,0.7569561004638672,230,5
5038,14604,4644,0.7545427083969116,826,8
5039,3550,9059,0.6949259042739868,2242,3
5040,546,9059,0.8441506028175354,101,2
5041,7533,14211,0.846316397190094,87,8
5042,14609,2175,0.7271243333816528,3064,8
5043,4268,5094,0.904573917388916,20,8
5044,9267,9059,0.8902336359024048,21,8
5045,13874,432,0.7190282344818115,2289,3
5046,5240,4963,0.7720257043838501,485,2
5047,6571,409,0.8102133274078369,58,8
5048,8893,5579,0.7183597087860107,2061,7
5049,14618,508,0.730670690536499,1086,8
5050,9059,2139,0.6186854839324951,14197,2
5051,4292,9059,0.8789792060852051,33,2
5052,11101,873,0.8159255981445312,300,6
5053,1983,6591,0.7501811385154724,920,3
5054,7238,922,0.8014788627624512,57,8
5055,11326,2633,0.7196865677833557,5272,4
5056,4128,14619,0.8261798024177551,166,5
5057,7049,14621,0.7810654640197754,432,8
5058,547,8029,0.8160081505775452,77,5
5059,9059,393,0.8099032640457153,281,5
5060,14625,12861,0.8731062412261963,86,8
5061,9059,7268,0.7758374810218811,376,2
5062,490,7127,0.6621153354644775,4087,8
5063,14633,9462,0.7532012462615967,3574,8
5064,14119,6589,0.7601190805435181,372,3
5065,5979,4685,0.7224810123443604,756,2
5066,9967,5042,0.9161832928657532,9,2
5067,14639,4987,0.7231060266494751,1507,8
5068,5583,1729,0.7631803750991821,1137,4
5069,7613,1628,0.6057735681533813,12755,2
5070,13656,1134,0.6652560234069824,6079,2
5071,650,12853,0.8328534364700317,107,8
5072,2920,1767,0.8214095830917358,481,2
5073,14641,427,0.6986484527587891,4519,4
5074,5473,13208,0.718125581741333,690,8
5075,6092,111,0.854205846786499,83,8
5076,2546,8648,0.7774111032485962,432,6
5077,3039,3507,0.6693636178970337,6012,2
5078,11800,14641,0.70592200756073,787,2
5079,6288,14641,0.6693345308303833,3123,8
5080,14656,3564,0.8457359075546265,147,7
5081,596,1752,0.7004266977310181,2671,2
5082,825,523,0.8421177268028259,47,8
5083,14641,11619,0.7382702827453613,385,2
5084,2969,3811,0.8298676013946533,55,8
5085,14664,14663,0.6149924993515015,12464,4
5086,536,620,0.7373888492584229,628,5
5087,1939,2566,0.8657399415969849,3,2
5088,14668,2303,0.7629804015159607,1577,8
5089,8102,9986,0.8908869028091431,2,8
5090,2522,9690,0.7102433443069458,7054,8
5091,4083,14671,0.7641652226448059,302,8
5092,7191,1063,0.797166645526886,989,8
5093,12032,184,0.7877795696258545,395,3
5094,2269,9566,0.817413330078125,176,5
5095,672,149,0.6934396624565125,6091,8
5096,3355,7667,0.7002278566360474,801,8
5097,3766,7955,0.6018383502960205,14485,2
5098,512,553,0.7901656031608582,245,5
5099,11833,8841,0.7859401106834412,236,5
5100,3424,3766,0.6498069763183594,3565,3
5101,14679,3766,0.8007041215896606,100,8
5102,14681,14680,0.6518814563751221,6660,5
5103,8837,3766,0.8699548244476318,13,2
5104,6077,884,0.6122910976409912,5032,5
5105,14682,614,0.7061657905578613,2733,2
5106,3766,2203,0.6314952373504639,10158,4
5107,3229,8837,0.8786141276359558,12,5
5108,3766,5825,0.8760027885437012,6,3
5109,1354,1344,0.806989312171936,49,5
5110,1013,4334,0.773043692111969,270,8
5111,344,5829,0.7450642585754395,1258,8
5112,470,3766,0.7526965141296387,268,7
5113,762,371,0.8087748885154724,12,8
5114,10385,7738,0.7194377779960632,1013,4
5115,1063,3766,0.6364362239837646,4969,2
5116,198,8358,0.7600130438804626,486,4
5117,5825,5765,0.8138132095336914,49,6
5118,3766,14702,0.8016435503959656,111,7
5119,8375,3511,0.8466085195541382,51,3
5120,14706,3906,0.8548553586006165,57,8
5121,2366,7203,0.6391075253486633,8688,6
5122,3241,463,0.7569178342819214,555,8
5123,13140,3766,0.6451340317726135,4035,2
5124,5765,3766,0.824650764465332,60,2
5125,7832,14710,0.8284565806388855,3,3
5126,3766,5237,0.9432111978530884,1,5
5127,14392,6877,0.8107986450195312,587,8
5128,5615,7828,0.9174964427947998,8,6
5129,8825,5706,0.9174505472183228,2,8
5130,1215,8181,0.648572564125061,6467,4
5131,3365,996,0.6723602414131165,3934,2
5132,14693,3766,0.890545129776001,3,2
5133,3961,7915,0.8103793859481812,60,2
5134,2022,13943,0.7809075117111206,259,8
5135,14723,14721,0.7482777833938599,1199,8
5136,14590,3766,0.6484004855155945,3718,2
5137,3357,7275,0.8851886987686157,44,7
5138,9845,446,0.6966989040374756,995,7
5139,14726,6845,0.6877909898757935,4157,2
5140,14693,3766,0.890545129776001,2,3
5141,3766,3240,0.8304440975189209,41,2
5142,2133,5660,0.6797820329666138,1208,8
5143,5765,5237,0.8539594411849976,38,3
5144,12565,1952,0.7697924375534058,1314,3
5145,8006,9920,0.6341800689697266,5769,2
5146,5237,371,0.6802739500999451,1349,3
5147,3388,4652,0.7613294124603271,1086,2
5148,10877,444,0.6014646887779236,12414,8
5149,14557,12599,0.7331109046936035,4691,8
5150,5237,536,0.7180399894714355,427,2
5151,894,2019,0.8127399682998657,88,3
5152,2366,9810,0.693514347076416,1555,3
5153,5237,3240,0.8554100394248962,19,8
5154,14734,14733,0.8621425628662109,2,4
5155,1922,3388,0.7856308817863464,53,4
5156,1922,14339,0.6736495494842529,3605,3
5157,4516,819,0.7598455548286438,1377,8
5158,1181,605,0.6777814030647278,2608,3
5159,14292,13887,0.706234335899353,5955,2
5160,8534,5228,0.8096122741699219,33,6
5161,5006,1922,0.6558459401130676,5473,2
5162,4971,14741,0.8164827227592468,195,3
5163,911,1922,0.5803486108779907,16563,2
5164,14743,1922,0.7123824954032898,1083,3
5165,1922,5717,0.7343618273735046,748,2
5166,10116,3944,0.6366482973098755,11289,4
5167,7008,14744,0.7030361890792847,1096,8
5168,5450,441,0.8973666429519653,36,3
5169,4863,9203,0.8250937461853027,220,7
5170,14746,4250,0.7413359880447388,3281,2
5171,1606,5814,0.9247146844863892,16,2
5172,11239,13960,0.7271738648414612,2386,3
5173,14420,13960,0.6997109651565552,4164,7
5174,14750,9956,0.775932252407074,39,8
5175,14752,14751,0.7673671245574951,316,2
5176,5399,13869,0.7929414510726929,1138,8
5177,5477,12522,0.8094172477722168,303,8
5178,1689,2656,0.8363797664642334,19,2
5179,596,11473,0.7990994453430176,54,7
5180,2029,5785,0.6987371444702148,2010,3
5181,4682,3016,0.8283844590187073,56,8
5182,180,14759,0.6604304313659668,4103,3
5183,11054,2314,0.8593361377716064,28,6
5184,4089,8178,0.9353917837142944,1,8
5185,170,5051,0.7348483800888062,1070,5
5186,10450,787,0.6885298490524292,3560,3
5187,14765,3389,0.678324282169342,4813,3
5188,1218,3191,0.7475697994232178,1120,8
5189,3394,6562,0.6957746744155884,2705,8
5190,5877,14767,0.6939836740493774,761,3
5191,1063,35,0.8011659383773804,521,3
5192,464,7298,0.7408047318458557,513,2
5193,14738,805,0.8155736923217773,21,8
5194,2293,3007,0.7597566843032837,2191,3
5195,7760,3424,0.7591568231582642,581,8
5196,2725,11327,0.8640783429145813,63,8
5197,12767,1560,0.6578515768051147,11402,2
5198,12032,5668,0.7598117589950562,408,8
5199,11403,526,0.6564992666244507,7361,8
5200,14781,8615,0.6276984214782715,12036,6
5201,10385,14783,0.8181259036064148,94,8
5202,5071,14786,0.7799792289733887,56,4
5203,1393,5250,0.7811692357063293,555,7
5204,3852,10205,0.7364978194236755,797,8
5205,124,4299,0.6602920293807983,10602,7
5206,153,12760,0.6592178344726562,7882,8
5207,13348,8908,0.7369809150695801,357,8
5208,7188,547,0.7882885932922363,304,4
5209,5684,14779,0.6375624537467957,11035,3
5210,14802,14801,0.8730666637420654,8,6
5211,2234,2706,0.6967892050743103,3942,2
5212,5355,753,0.6489664912223816,10639,3
5213,754,4313,0.6926336288452148,2760,7
5214,2719,11225,0.6922483444213867,3780,5
5215,14806,6876,0.6846224069595337,4914,3
5216,2536,3656,0.8077815771102905,183,4
5217,2966,9274,0.7631840705871582,3623,6
5218,13802,2004,0.6869226694107056,4264,3
5219,3647,14807,0.8446722030639648,9,2
5220,6910,2864,0.7023026943206787,3805,5
5221,3910,2355,0.8235521912574768,184,5
5222,14808,754,0.8593941926956177,1,3
5223,7185,754,0.8503379821777344,4,5
5224,4213,4225,0.8002164363861084,89,4
5225,14816,2930,0.7480360865592957,1617,2
5226,754,8009,0.6724082231521606,6927,3
5227,754,10000,0.6481776237487793,8228,2
5228,10611,538,0.7611343860626221,742,4
5229,7185,2492,0.8861236572265625,8,8
5230,14822,12074,0.7874656319618225,141,2
5231,571,754,0.8472236394882202,5,8
5232,2446,47,0.7560675144195557,2250,6
5233,8905,14807,0.6605767607688904,4050,2
5234,14827,8607,0.732237696647644,2116,7
5235,14807,4877,0.630064845085144,9697,2
5236,8141,5424,0.7179256677627563,2803,3
5237,3251,2116,0.699244499206543,1751,8
5238,6492,14832,0.7632198333740234,1826,8
5239,996,4144,0.8510456085205078,49,2
5240,3500,5220,0.6562705039978027,7523,2
5241,6716,14834,0.8334157466888428,101,8
5242,14835,2934,0.6801931262016296,6605,5
5243,6797,5685,0.9515217542648315,2,2
5244,3008,386,0.7160112857818604,845,6
5245,5706,12280,0.6853966116905212,3877,8
5246,3877,10727,0.8148148655891418,99,5
5247,2109,7990,0.7782431840896606,211,3
5248,3789,170,0.6984165906906128,1983,3
5249,4600,7804,0.7680150270462036,361,8
5250,14580,3008,0.7549180388450623,229,8
5251,3008,283,0.687748908996582,2889,6
5252,14852,7189,0.6891244053840637,5367,8
5253,1835,4443,0.6537798643112183,12437,3
5254,14857,14856,0.6582976579666138,4661,2
5255,3008,4762,0.8366203904151917,5,6
5256,1254,3008,0.7055482864379883,2690,8
5257,1055,10265,0.8504798412322998,89,8
5258,1659,5173,0.6947330236434937,2566,4
5259,8473,2188,0.8636958003044128,26,6
5260,7510,11278,0.7171339988708496,528,3
5261,10713,11278,0.7151187658309937,571,4
5262,13405,9769,0.7399246692657471,1513,3
5263,2048,3379,0.7098815441131592,1209,2
5264,1309,1308,0.9414629340171814,3,8
5265,143,142,0.771618127822876,351,8
5266,14863,14002,0.9072926044464111,2,2
5267,1428,3379,0.6586142778396606,6028,2
5268,775,11492,0.7777382135391235,858,2
5269,9005,1416,0.8110731840133667,21,2
5270,7204,180,0.7074741125106812,667,7
5271,3559,10240,0.7079790830612183,1422,2
5272,7275,185,0.7470351457595825,1222,8
5273,1414,9791,0.8359591364860535,8,3
5274,330,14874,0.7044302821159363,5387,5
5275,2883,13267,0.8004447817802429,145,3
5276,1105,14877,0.8449018001556396,27,6
5277,12693,1030,0.8465691208839417,67,3
5278,12310,946,0.7734798192977905,1106,8
5279,6822,1125,0.8486771583557129,63,3
5280,2405,10410,0.7481626272201538,2487,5
5281,1030,2777,0.8010915517807007,610,5
5282,6078,12975,0.8687918186187744,35,5
5283,8874,6079,0.7865528464317322,753,4
5284,9552,9513,0.7993793487548828,92,6
5285,9480,6078,0.7730507850646973,1225,2
5286,7232,321,0.8717039823532104,2,4
5287,12346,6078,0.7514358162879944,2275,2
5288,2766,108,0.7667951583862305,892,8
5289,12340,2987,0.7419891357421875,2455,5
5290,4245,1388,0.9677999019622803,1,5
5291,13161,2896,0.7860510349273682,1025,3
5292,2550,13220,0.864920437335968,27,6
5293,5512,2558,0.7052225470542908,306,8
5294,4066,8932,0.861957311630249,55,8
5295,3614,4023,0.7760167121887207,208,4
5296,6078,1949,0.7830992937088013,1895,3
5297,14886,12251,0.6739529371261597,8179,8
5298,9486,6828,0.8498245477676392,68,8
5299,12959,2330,0.784037172794342,1359,8
5300,2460,6078,0.753081202507019,2183,2
5301,7238,8881,0.7699713706970215,1011,2
5302,2885,9367,0.7387024164199829,2289,3
5303,13744,8729,0.772260308265686,1318,8
5304,101,900,0.8254833817481995,132,2
5305,13326,3054,0.7820268869400024,1559,8
5306,14107,13073,0.8865982890129089,5,8
5307,13122,9378,0.8843785524368286,35,6
5308,12117,8676,0.7568156719207764,387,8
5309,10276,6470,0.7787675857543945,2791,3
5310,9595,1694,0.8304658532142639,65,8
5311,12656,2168,0.7888729572296143,1810,8
5312,94,1099,0.822966456413269,202,8
5313,2069,318,0.8979147672653198,2,8
5314,14898,122,0.7708457112312317,1612,2
5315,4531,9410,0.7739776372909546,812,3
5316,12342,14895,0.8414477109909058,3,5
5317,12342,2432,0.8067092299461365,580,7
5318,4810,651,0.7119998335838318,4319,8
5319,6320,2644,0.9149887561798096,18,8
5320,2360,3598,0.8167345523834229,612,3
5321,11592,1949,0.7804967164993286,2047,3
5322,1969,12342,0.7973296642303467,343,5
5323,14016,3042,0.8022566437721252,373,8
5324,6491,9282,0.8521071672439575,48,4
5325,5065,1948,0.7090021371841431,4303,4
5326,2580,2768,0.7480119466781616,1198,2
5327,14905,12831,0.7635021805763245,858,5
5328,7744,14905,0.6770503520965576,7344,2
5329,13831,1669,0.7526587843894958,2653,3
5330,957,14905,0.8141213059425354,107,7
5331,11417,14905,0.6960248947143555,5697,8
5332,4147,2644,0.7743505835533142,1646,8
5333,8993,9523,0.7202801704406738,4021,2
5334,5077,54,0.8225473165512085,218,4
5335,5170,5442,0.7087117433547974,3854,5
5336,7594,2658,0.7565872073173523,869,3
5337,5442,5398,0.7194867134094238,2042,3
5338,1615,4827,0.7778270244598389,328,4
5339,7580,13433,0.8734357357025146,2,8
5340,2020,3444,0.6111881136894226,14272,2
5341,676,2973,0.7922334671020508,1377,8
5342,4120,8563,0.8746160864830017,70,6
5343,11962,14921,0.7422645092010498,2063,2
5344,2505,14922,0.7853577733039856,541,4
5345,5326,3928,0.6998336911201477,6982,3
5346,14924,14923,0.7552875280380249,2964,7
5347,11094,2740,0.7753500938415527,194,8
5348,11680,3128,0.6914781928062439,10443,8
5349,9543,6835,0.8772995471954346,13,8
5350,87,2973,0.776244580745697,2208,5
5351,1110,12900,0.8020931482315063,384,6
5352,12692,2568,0.7776730060577393,1938,3
5353,11769,2973,0.8030824661254883,993,6
5354,1045,1157,0.7639058828353882,1623,6
5355,2107,13610,0.7562716603279114,3716,6
5356,2182,12104,0.768901526927948,1558,4
5357,2973,12203,0.8368828296661377,243,4
5358,14935,4011,0.7327042818069458,3176,2
5359,4702,4066,0.8395588397979736,224,5
5360,2973,2505,0.769800066947937,437,2
5361,4248,3700,0.7653415203094482,1492,3
5362,9225,2973,0.8375564217567444,223,5
5363,744,698,0.8922008275985718,18,8
5364,12635,2973,0.8134567737579346,685,8
5365,3524,2973,0.7578058242797852,3607,2
5366,2514,2973,0.7640085220336914,3100,5
5367,955,1004,0.8204320669174194,426,8
5368,2973,2556,0.8790144920349121,21,7
5369,24,2743,0.6820281147956848,6341,3
5370,2973,707,0.7932734489440918,389,2
5371,1384,2198,0.6514725685119629,9750,5
5372,6963,2973,0.6286149024963379,15743,2
5373,8914,12825,0.7180277109146118,453,2
5374,11370,14950,0.6931143999099731,2247,8
5375,12263,9462,0.746652364730835,4169,8
5376,153,87,0.8034417033195496,242,8
5377,12391,12922,0.7490370273590088,1996,8
5378,4674,13812,0.7959162592887878,1183,7
5379,5065,1393,0.9100011587142944,27,5
5380,14957,965,0.9118096828460693,11,3
5381,6490,8592,0.7685829401016235,2964,8
5382,12710,11249,0.6793756484985352,3499,7
5383,11496,3875,0.7049516439437866,2799,5
5384,359,460,0.7205183506011963,1450,2
5385,4868,5922,0.8939356803894043,3,6
5386,4196,4868,0.7607194185256958,172,4
5387,3428,11410,0.7088899612426758,1116,8
5388,11429,14961,0.7270544767379761,2062,2
5389,11496,3323,0.7364751100540161,2318,2
5390,8424,11063,0.6855994462966919,8589,3
5391,8151,8424,0.6875141859054565,4511,8
5392,7917,6294,0.7150335311889648,1682,8
5393,591,762,0.7111490964889526,269,3
5394,12774,1063,0.8132192492485046,471,8
5395,426,3345,0.7611846923828125,436,8
5396,2423,1760,0.7790265083312988,633,8
5397,1062,8956,0.8312578797340393,25,8
5398,2867,11641,0.7483823299407959,4173,4
5399,13218,2675,0.7378218173980713,3168,8
5400,8576,1669,0.9489385485649109,3,8
5401,5536,2423,0.7474648952484131,518,2
5402,404,4443,0.758563756942749,977,8
5403,12846,12689,0.7567534446716309,3341,7
5404,3834,1115,0.8317575454711914,330,8
5405,4455,9399,0.8167970180511475,173,7
5406,14979,14978,0.8366703987121582,120,4
5407,13872,2790,0.7548887729644775,339,8
5408,12338,13872,0.7835508584976196,162,2
5409,669,12453,0.8355520963668823,67,3
5410,1388,9488,0.6846323609352112,2793,2
5411,130,14190,0.750455379486084,1593,3
5412,3015,14984,0.7433357238769531,4567,4
5413,14986,1120,0.741915225982666,2392,3
5414,3804,4744,0.6557527780532837,6776,5
5415,9468,8854,0.883528470993042,2,2
5416,2768,1047,0.7397537231445312,3422,4
5417,503,12104,0.6449112892150879,10489,8
5418,4128,14062,0.8014425039291382,404,8
5419,2634,1948,0.724038302898407,2856,8
5420,3790,6879,0.6829870939254761,8194,8
5421,5637,4465,0.7536316514015198,2316,6
5422,14994,1063,0.6527224779129028,13045,2
5423,5932,4369,0.7109705209732056,1736,2
5424,7958,12046,0.6751244068145752,6642,3
5425,11486,1773,0.7603150606155396,578,4
5426,2129,7799,0.896138072013855,5,7
5427,2290,35,0.7752814292907715,2096,5
5428,14998,7122,0.8030580878257751,266,3
5429,6020,3321,0.7743133902549744,1234,8
5430,14622,685,0.7352993488311768,951,5
5431,7300,428,0.6643909811973572,5469,2
5432,12612,2224,0.7176860570907593,4138,8
5433,802,2903,0.7603654265403748,1075,2
5434,2276,3338,0.8918885588645935,8,7
5435,5167,2967,0.6763474345207214,5678,8
5436,2134,2903,0.9832077026367188,1,8
5437,3866,12682,0.849670946598053,84,8
5438,15011,14496,0.8437142372131348,82,3
5439,103,7300,0.9265409708023071,7,2
5440,1760,1653,0.816892147064209,151,5
5441,4834,1269,0.7705007195472717,3430,6
5442,486,4017,0.7526315450668335,4429,3
5443,13385,7213,0.8225748538970947,755,5
5444,8628,104,0.7602145671844482,3027,6
5445,3863,1265,0.8237664103507996,587,5
5446,1157,2823,0.8994986414909363,15,3
5447,2311,8925,0.8276931047439575,105,8
5448,2070,7300,0.7128008604049683,1225,2
5449,2311,634,0.8506627082824707,75,5
5450,8026,6711,0.7216870188713074,621,3
5451,4768,7565,0.8736933469772339,9,3
5452,1381,12520,0.6741907000541687,10846,4
5453,10622,1381,0.7002094984054565,532,3
5454,440,659,0.6566497683525085,6595,8
5455,886,6147,0.8477581739425659,4,3
5456,6950,15016,0.9056249260902405,8,5
5457,762,5849,0.6974782943725586,2206,3
5458,9139,1189,0.704033374786377,724,4
5459,15019,10216,0.7443265914916992,109,2
5460,10163,15020,0.7251935005187988,793,6
5461,2851,11588,0.6304214000701904,5044,2
5462,3629,1428,0.6554513573646545,3251,3
5463,3255,2100,0.8348042964935303,176,5
5464,1125,374,0.646080732345581,12191,3
5465,8303,8260,0.7248325943946838,649,2
5466,11632,11381,0.7023251056671143,8422,7
5467,9056,15021,0.7789394855499268,76,5
5468,8028,1773,0.7424569725990295,936,8
5469,7260,8430,0.6290723085403442,13712,6
5470,15021,2339,0.6244032382965088,12312,7
5471,1867,720,0.6843814849853516,1868,2
5472,3709,2486,0.6572396159172058,8494,7
5473,1760,3319,0.8442472815513611,57,8
5474,14474,1669,0.8481852412223816,168,7
5475,3590,7855,0.8468853831291199,69,4
