user_id,target_item_id,query_item,similarity_to_target,rank,history_length,most_similar_history_item
1071,10296,940,0.8566642999649048,2514,5,940
1072,1752,10300,0.8190468549728394,3317,8,10300
1073,10303,673,0.6498592495918274,19151,2,673
1074,4494,368,0.884772777557373,251,2,368
1075,8083,10308,0.8367944955825806,810,7,10308
1076,6356,4042,0.7438846230506897,6179,8,4042
1077,1970,2395,0.8409548997879028,2728,8,2395
1078,10344,10343,0.8685133457183838,319,8,10343
1079,8549,6066,0.8469063639640808,1085,8,6066
1080,5951,10363,0.8286535143852234,1583,8,10363
1081,2639,7926,0.8832622766494751,572,3,7926
1082,4042,10371,0.9001311659812927,2,8,10371
1083,2728,10374,0.8510728478431702,2408,2,10374
1084,2553,9571,0.8863241672515869,460,2,9571
1085,7232,9694,0.8575421571731567,634,5,9694
1086,10378,10078,0.8662689924240112,291,2,10078
1087,377,7272,0.8627474308013916,2032,8,7272
1088,8263,8420,0.8279998302459717,3420,8,8420
1089,8199,3159,0.7733833193778992,137,8,3159
1090,10422,6314,0.848741888999939,2189,8,6314
1091,10431,10430,0.8490827679634094,342,8,10430
1092,2457,10435,0.8525559306144714,1155,8,10435
1093,10455,2255,0.861948549747467,344,8,2255
1094,10457,6277,0.7553935050964355,18056,5,6277
1095,3004,6943,0.8168213367462158,8879,3,6943
1096,10460,8030,0.8195375800132751,4641,2,8030
1097,1701,753,0.8498179912567139,1651,3,753
1098,10467,8075,0.8750807046890259,791,6,8075
1099,10482,10481,0.7765287160873413,7572,8,10481
1100,2733,3990,0.8054524660110474,2294,8,3990
1101,10266,934,0.7578266263008118,14123,2,934
1102,4606,10497,0.8717713356018066,1760,8,10497
1103,2198,265,0.875403106212616,23,8,265
1104,3966,6171,0.9182626605033875,18,3,6171
1105,10505,10504,0.8939188718795776,16,2,10504
1106,5679,1450,0.8291049599647522,2464,8,1450
1107,10507,5265,0.8299888372421265,2945,8,5265
1108,10513,10512,0.812424898147583,173,2,10512
1109,5300,10521,0.8445996642112732,1690,8,10521
1110,3395,3222,0.8657101392745972,227,8,3222
1111,10540,10539,0.8364002704620361,2756,8,10539
1112,10545,8442,0.8678087592124939,2111,8,8442
1113,6452,520,0.8860998749732971,35,3,520
1114,8404,5804,0.7456899881362915,13218,2,5804
1115,1642,10322,0.8567003607749939,1285,8,10322
1116,240,4022,0.803147554397583,9421,8,4022
1117,10560,10559,0.7125718593597412,16635,8,10559
1118,2290,3946,0.8282158970832825,7530,8,3946
1119,8296,10579,0.827825665473938,730,8,10579
1120,957,10581,0.8130593299865723,9289,6,10581
1121,10583,10582,0.8629851341247559,1860,8,10582
1122,1695,2625,0.8617604970932007,1708,6,2625
1123,2391,1255,0.8345265984535217,3754,2,1255
1124,10588,4471,0.8856533765792847,36,3,4471
1125,1970,3466,0.8409250974655151,4871,8,3466
1126,5262,3653,0.8242652416229248,942,8,3653
1127,8818,10124,0.8416497111320496,531,8,10124
1128,10624,5362,0.8690688610076904,887,8,5362
1129,10626,1829,0.8719544410705566,1550,8,1829
1130,10629,10628,0.802465558052063,10712,2,10628
1131,5632,1232,0.8080694675445557,5670,8,1232
1132,10645,1892,0.8340833187103271,686,7,1892
1133,10194,1279,0.8854589462280273,413,8,1279
1134,6975,3122,0.7244127988815308,17907,8,3122
1135,3046,10676,0.8701626062393188,697,3,10676
1136,2145,5612,0.8600608110427856,1667,5,5612
1137,10680,4373,0.8488370180130005,2014,2,4373
1138,5768,9846,0.861670970916748,1151,8,9846
1139,2678,2681,0.8067488670349121,9498,5,2681
1140,5779,10692,0.8615536689758301,1474,8,10692
1141,10708,2643,0.6997538805007935,19527,8,2643
1142,1735,10098,0.8355882167816162,1074,8,10098
1143,5122,5119,0.8574200868606567,725,8,5119
1144,2379,10118,0.8603318929672241,1542,4,10118
1145,10721,10719,0.7600530385971069,13396,8,10719
1146,6773,10734,0.814172625541687,7092,8,10734
1147,7725,10735,0.8476672172546387,1996,2,10735
1148,4528,10741,0.8909993171691895,86,8,10741
1149,10143,110,0.8820247054100037,40,8,110
1150,9365,8816,0.7586597204208374,16615,3,8816
1151,874,511,0.9113041162490845,52,8,511
1152,10747,4548,0.8395047187805176,2342,2,4548
1153,628,8852,0.8793654441833496,453,8,8852
1154,836,401,0.8415696620941162,1960,8,401
1155,7061,5657,0.805190920829773,5592,8,5657
1156,6056,10779,0.842018723487854,982,8,10779
1157,10783,10782,0.6424302458763123,19293,4,10782
1158,10788,10787,0.8687195777893066,279,7,10787
1159,1179,10790,0.963261604309082,5,2,10790
1160,5501,3100,0.8658581972122192,309,2,3100
1161,966,10799,0.7755687236785889,440,8,10799
1162,576,10815,0.7962801456451416,9752,8,10815
1163,6962,10816,0.8945533037185669,746,3,10816
1164,10832,598,0.8926362991333008,58,8,598
1165,6583,10861,0.8807418942451477,612,8,10861
1166,10862,10863,0.8366801142692566,2970,3,10863
1167,716,104,0.6702102422714233,19811,3,104
1168,10874,3834,0.8307350873947144,2387,8,3834
1169,10876,2325,0.8818000555038452,183,3,2325
1170,10880,4733,0.8978511691093445,304,8,4733
1171,1597,1363,0.8056144714355469,8005,2,1363
1172,8206,2019,0.9116904735565186,17,8,2019
1173,5970,10897,0.848919689655304,563,8,10897
1174,9446,7851,0.7445962429046631,16132,4,7851
1175,10900,7942,0.848763644695282,2227,8,7942
1176,3218,9413,0.8064848184585571,9386,5,9413
1177,4035,4035,0.9999998807907104,1,2,4035
1178,1643,10322,0.8457609415054321,2258,4,10322
1179,9847,10920,0.8163360357284546,9759,8,10920
1180,10943,10942,0.8561585545539856,866,8,10942
1181,10946,10945,0.7240738272666931,2740,4,10945
1182,6449,10950,0.8088849782943726,6672,8,10950
1183,10954,1640,0.7435107827186584,17913,8,1640
1184,5346,4107,0.8482811450958252,4835,2,4107
1185,5005,4024,0.8546344041824341,2722,8,4024
1186,539,10958,0.8298854827880859,5855,2,10958
1187,6379,10962,0.7758530378341675,12585,8,10962
1188,10977,300,0.8869472146034241,207,8,300
1189,4993,3151,0.8221971392631531,6364,8,3151
1190,10982,3951,0.8643752336502075,526,2,3951
1191,3971,4824,0.6552666425704956,19167,8,4824
1192,2784,825,0.8967540264129639,581,2,825
1193,10990,10990,1.0000001192092896,1,5,10990
1194,2183,2158,0.8166391253471375,1985,8,2158
1195,11001,9577,0.8217840194702148,2668,8,9577
1196,6511,5920,0.8521807789802551,744,2,5920
1197,6064,2935,0.740523636341095,366,8,2935
1198,11020,11019,0.7659048438072205,2802,8,11019
1199,9507,11022,0.8777278661727905,223,8,11022
1200,11025,11024,0.7826731204986572,1274,8,11024
1201,11027,6137,0.8009031414985657,2619,8,6137
1202,11028,6147,0.8665654063224792,1663,3,6147
1203,10686,3975,0.8864215016365051,417,8,3975
1204,8002,5106,0.8413822054862976,1267,8,5106
1205,5666,337,0.8484378457069397,4146,3,337
1206,5683,5595,0.8331668972969055,4519,2,5595
1207,11047,11046,0.9039827585220337,16,8,11046
1208,1096,2391,0.7389687895774841,16861,8,2391
1209,11056,1841,0.8995387554168701,171,3,1841
1210,7257,7635,0.8376939296722412,2178,3,7635
1211,11061,11060,0.8301064372062683,3314,6,11060
1212,11078,11077,0.9619259834289551,1,8,11077
1213,136,10971,0.843177855014801,3603,4,10971
1214,3804,11095,0.8464286923408508,2394,8,11095
1215,4528,11096,0.8462628126144409,1119,2,11096
1216,2084,11097,0.6669159531593323,3701,8,11097
1217,855,6426,0.887439489364624,1134,4,6426
1218,11099,3562,0.8499032855033875,3091,2,3562
1219,10843,11102,0.7635779976844788,14192,8,11102
1220,1796,11110,0.7951365113258362,3968,8,11110
1221,8822,10942,0.7612713575363159,14265,8,10942
1222,5608,2296,0.7725704312324524,7116,8,2296
1223,10163,3649,0.8511896133422852,5479,2,3649
1224,11122,4239,0.8843772411346436,58,8,4239
1225,779,1997,0.8704333901405334,127,8,1997
1226,387,11125,0.8591257929801941,1787,4,11125
1227,2792,792,0.8679664134979248,2027,3,792
1228,11129,2631,0.6765317916870117,19857,3,2631
1229,10953,1685,0.7945234775543213,12854,3,1685
1230,114,4715,0.9040307402610779,6,3,4715
1231,3086,761,0.8169355392456055,7624,3,761
1232,4606,11130,0.7189438343048096,7656,2,11130
1233,11132,3058,0.7702595591545105,14247,7,3058
1234,3143,5855,0.8649426698684692,322,8,5855
1235,11149,11148,0.8209565877914429,573,8,11148
1236,368,5467,0.8737187385559082,122,3,5467
1237,11151,11150,0.8676320314407349,602,3,11150
1238,11155,11154,0.8062466382980347,7969,5,11154
1239,11167,9150,0.6780217885971069,19687,8,9150
1240,85,11192,0.8315869569778442,3751,8,11192
1241,5000,3838,0.8626377582550049,41,3,3838
1242,11197,11196,0.7468763589859009,16429,4,11196
1243,4221,6755,0.7819854021072388,13873,8,6755
1244,9917,8490,0.8308221101760864,2214,8,8490
1245,3046,4109,0.8752852082252502,156,8,4109
1246,5944,10679,0.8412690758705139,877,8,10679
1247,7850,6414,0.8072206974029541,9501,5,6414
1248,6283,1235,0.7739771008491516,11412,8,1235
1249,11222,11222,1.0,1,2,11222
1250,1832,646,0.8219021558761597,1799,8,646
1251,405,11265,0.8616625070571899,1165,8,11265
1252,11269,11268,0.6419901847839355,18089,6,11268
1253,11274,11273,0.9620097875595093,16,4,11273
1254,4200,11285,0.8406165838241577,7418,8,11285
1255,11289,11288,0.8543699383735657,120,4,11288
1256,1256,6835,0.7985199689865112,13700,3,6835
1257,1366,11171,0.8139705657958984,4822,8,11171
1258,11347,4692,0.7343003749847412,17723,8,4692
1259,8037,4880,0.8552184104919434,618,8,4880
1260,11357,11356,0.7253219485282898,4850,6,11356
1261,1565,5380,0.8790949583053589,128,8,5380
1262,5210,11368,0.8242608308792114,2689,6,11368
1263,11369,2158,0.8035874962806702,4195,3,2158
1264,834,2003,0.7767808437347412,13172,8,2003
1265,11378,4780,0.8395070433616638,2771,3,4780
1266,4156,11365,0.7873637080192566,9564,8,11365
1267,6251,885,0.8557895421981812,612,6,885
1268,8612,5750,0.8490511775016785,4321,8,5750
1269,11413,9475,0.8708598613739014,352,8,9475
1270,1208,1612,0.854737401008606,1239,2,1612
1271,3870,11418,0.796381950378418,13061,8,11418
1272,2892,11420,0.7817156314849854,12308,8,11420
1273,751,11423,0.8251405954360962,5172,7,11423
1274,11429,11429,1.0,1,8,11429
1275,3437,11430,0.8358980417251587,2585,2,11430
1276,11436,11435,0.8115237355232239,3437,8,11435
1277,3648,115,0.8480989933013916,1745,5,115
1278,11091,10188,0.8281206488609314,4729,8,10188
1279,7836,11443,0.8146609663963318,4912,3,11443
1280,11454,1284,0.8384586572647095,2277,8,1284
1281,271,4126,0.8594098091125488,1406,8,4126
1282,1621,5352,0.7576096653938293,14044,5,5352
1283,2543,2907,0.8593521118164062,286,8,2907
1284,11469,6140,0.8647178411483765,699,3,6140
1285,9323,806,0.7774448394775391,13514,3,806
1286,11168,85,0.7997626066207886,4812,8,85
1287,7090,10576,0.8355880379676819,330,5,10576
1288,5567,11519,0.8692522048950195,589,8,11519
1289,535,3000,0.9125767946243286,4,8,3000
1290,2003,8151,0.8538675308227539,1367,2,8151
1291,6448,1825,0.8132808804512024,11395,8,1825
1292,8161,8161,1.0,1,6,8161
1293,7622,3374,0.8021663427352905,10488,8,3374
1294,11533,8855,0.6744223833084106,18560,7,8855
1295,4153,7333,0.8984940648078918,14,8,7333
1296,11541,8313,0.8453711271286011,1717,3,8313
1297,7274,4756,0.8749147057533264,1279,5,4756
1298,11084,10705,0.812131404876709,7763,4,10705
1299,7699,6531,0.8066238164901733,8378,8,6531
1300,11549,7022,0.8912317752838135,355,8,7022
1301,7657,7657,1.0,1,2,7657
1302,11301,938,0.6902236342430115,17777,2,938
1303,1660,6313,0.875127911567688,1354,8,6313
1304,10083,8387,0.8203526139259338,4185,4,8387
1305,11559,10129,0.6584604382514954,18360,2,10129
1306,3648,4045,0.892440915107727,188,3,4045
1307,1670,1697,0.8805338144302368,164,5,1697
1308,5952,1222,0.8711850047111511,119,5,1222
1309,4023,8316,0.8589745759963989,767,8,8316
1310,3834,11568,0.8398820161819458,328,2,11568
1311,11569,11550,0.7182926535606384,18287,3,11550
1312,11573,11572,0.7704548239707947,13742,8,11572
1313,3609,8982,0.8206782341003418,2975,2,8982
1314,11580,8183,0.8185924291610718,3407,8,8183
1315,1025,8002,0.8424449563026428,1640,8,8002
1316,11570,180,0.8295676708221436,3638,2,180
1317,565,4413,0.8180859088897705,2534,4,4413
1318,11590,5100,0.8917901515960693,34,5,5100
1319,11591,7448,0.6725252866744995,17741,2,7448
1320,11594,11593,0.6660187244415283,12722,6,11593
1321,2647,5442,0.7927520275115967,13917,8,5442
1322,2257,5064,0.8366067409515381,3164,8,5064
1323,1156,4123,0.8907046318054199,341,3,4123
1324,3030,1183,0.8154075145721436,9418,8,1183
1325,3159,2468,0.720486044883728,17185,8,2468
1326,11615,5355,0.7491527795791626,16842,2,5355
1327,2523,10286,0.8206172585487366,7826,2,10286
1328,3772,4713,0.8261046409606934,3776,2,4713
1329,3417,1143,0.7649586200714111,11347,8,1143
1330,11639,6388,0.8235515356063843,10049,8,6388
1331,11646,2527,0.8353838920593262,1508,8,2527
1332,10388,11648,0.8616549968719482,710,4,11648
1333,11652,11651,0.8519595861434937,72,8,11651
1334,11655,11654,0.7013595700263977,4556,2,11654
1335,5181,2257,0.8517630100250244,1907,8,2257
1336,4993,10980,0.8018259406089783,6824,8,10980
1337,3425,9694,0.6611552834510803,19899,8,9694
1338,3288,11676,0.8776527643203735,15,8,11676
1339,2740,741,0.8561839461326599,1788,6,741
1340,2380,11681,0.8784812092781067,47,8,11681
1341,5804,6855,0.8073192834854126,13197,3,6855
1342,8427,7538,0.8543353080749512,1754,3,7538
1343,2446,2597,0.8790683150291443,88,7,2597
1344,1895,4595,0.8803030252456665,996,8,4595
1345,10204,10961,0.8755220174789429,260,8,10961
1346,6854,11202,0.8590201735496521,2666,6,11202
1347,741,11059,0.8601853847503662,1038,3,11059
1348,11706,8621,0.806529700756073,12540,8,8621
1349,638,7527,0.8706347942352295,139,3,7527
1350,11711,11710,0.8453934192657471,2242,5,11710
1351,11733,409,0.8585359454154968,1900,8,409
1352,3123,11734,0.8270747065544128,5076,2,11734
1353,3294,11737,0.8358412981033325,1445,6,11737
1354,7561,6310,0.8199350833892822,5939,8,6310
1355,869,11023,0.7351424098014832,9639,8,11023
1356,11387,10469,0.7990732789039612,11164,8,10469
1357,11755,4247,0.8302152752876282,742,5,4247
1358,11760,11759,0.853613018989563,4745,8,11759
1359,4274,11664,0.8667032718658447,172,7,11664
1360,11767,4359,0.8469082117080688,1894,8,4359
1361,2137,11769,0.888864278793335,279,4,11769
1362,3101,7723,0.8822588920593262,141,8,7723
1363,640,3577,0.7169129848480225,7515,2,3577
1364,10118,11772,0.880494236946106,113,2,11772
1365,1131,3864,0.8557090759277344,2073,8,3864
1366,6298,2395,0.7397102117538452,16946,3,2395
1367,2173,2339,0.7919087409973145,3107,8,2339
1368,7556,7556,1.0000001192092896,1,5,7556
1369,7638,11784,0.8306406140327454,3411,2,11784
1370,8233,11787,0.8959296345710754,1,8,11787
1371,5063,3148,0.8433802127838135,757,8,3148
1372,8656,2893,0.848315417766571,1954,8,2893
1373,11805,11804,0.7122109532356262,8516,2,11804
1374,11807,2639,0.8452725410461426,3661,3,2639
1375,11854,11853,0.8457211256027222,2881,8,11853
1376,364,5917,0.8586950898170471,1044,8,5917
1377,5798,11861,0.8419661521911621,3444,7,11861
1378,11868,11867,0.7207486629486084,4089,3,11867
1379,5181,3680,0.7513085603713989,1348,8,3680
1380,11878,101,0.8725863695144653,158,3,101
1381,635,6171,0.8958286046981812,180,3,6171
1382,11888,11887,0.9036256074905396,17,8,11887
1383,1760,4180,0.8486800789833069,1838,8,4180
1384,2660,11893,0.8489311933517456,675,4,11893
1385,7636,2479,0.8537057042121887,1614,8,2479
1386,2439,3877,0.7373688220977783,17303,8,3877
1387,11909,1502,0.8568665981292725,2063,8,1502
1388,4934,3483,0.8766412138938904,439,4,3483
1389,315,8913,0.8216626048088074,8756,8,8913
1390,11912,7123,0.7973363399505615,7922,2,7123
1391,5265,4280,0.8386882543563843,3241,8,4280
1392,6070,1140,0.8336496353149414,3080,3,1140
1393,1649,3542,0.8417651653289795,2624,8,3542
1394,3417,6508,0.7612850666046143,7688,8,6508
1395,11968,11967,0.7445365190505981,1796,8,11967
1396,8893,7972,0.8219835758209229,11338,8,7972
1397,9838,11974,0.8468570113182068,408,6,11974
1398,5023,1192,0.8989144563674927,22,3,1192
1399,1180,4741,0.8838434219360352,709,4,4741
1400,7749,3925,0.8826231956481934,158,8,3925
1401,3180,11984,0.7466919422149658,6878,4,11984
1402,11985,11878,0.8987914323806763,26,2,11878
1403,814,11987,0.7518641352653503,6821,2,11987
1404,2061,7804,0.7180575132369995,6784,8,7804
1405,12000,383,0.7156333923339844,6905,8,383
1406,785,785,1.0,1,8,785
1407,206,8160,0.8370270133018494,216,2,8160
1408,12007,1988,0.8769205808639526,17,8,1988
1409,8316,12011,0.748464047908783,2580,8,12011
1410,12013,5358,0.6729229688644409,19447,8,5358
1411,12019,662,0.8678731918334961,457,8,662
1412,12022,12021,0.9204759001731873,24,5,12021
1413,12025,536,0.7621515989303589,14017,4,536
1414,6786,6958,0.7457088232040405,15365,7,6958
1415,7068,3792,0.8518044352531433,2228,4,3792
1416,10479,11190,0.8778336048126221,294,4,11190
1417,12030,12029,0.8498709797859192,49,8,12029
1418,12033,12032,0.8137792348861694,5383,2,12032
1419,3300,11112,0.7526324987411499,12150,6,11112
1420,12041,10824,0.9339139461517334,1,8,10824
1421,12042,1304,0.7796261310577393,13196,2,1304
1422,12047,5777,0.879076361656189,393,6,5777
1423,12050,4285,0.7795880436897278,15823,8,4285
1424,110,7812,0.860114574432373,2567,8,7812
1425,9291,1016,0.8309543132781982,2900,8,1016
1426,6353,1701,0.8708662390708923,1250,6,1701
1427,704,12059,0.857506513595581,1217,3,12059
1428,12064,9401,0.84479820728302,833,8,9401
1429,12069,2738,0.8397293090820312,1310,8,2738
1430,1809,12076,0.781987726688385,10366,8,12076
1431,2370,12078,0.8253874778747559,8320,8,12078
1432,4676,11202,0.8589097261428833,2677,8,11202
1433,9032,11530,0.7440228462219238,14050,8,11530
1434,5631,12091,0.8506625890731812,1786,8,12091
1435,12093,12093,0.9999998807907104,1,2,12093
1436,11877,4072,0.8355515003204346,4719,4,4072
1437,11226,4660,0.8434664011001587,1552,4,4660
1438,12096,9019,0.8366659879684448,2580,2,9019
1439,12099,773,0.6708813905715942,19371,8,773
1440,240,8252,0.8449204564094543,953,8,8252
1441,2558,5071,0.8766697645187378,80,8,5071
1442,10910,12124,0.8090282678604126,1130,8,12124
1443,515,7610,0.8407406806945801,5113,3,7610
1444,12134,12133,0.8717072606086731,229,8,12133
1445,12150,1880,0.7034866809844971,19249,8,1880
1446,985,2639,0.8720648884773254,714,8,2639
1447,3643,12153,0.9085261821746826,46,4,12153
1448,12155,9405,0.7944530248641968,3755,8,9405
1449,12158,1983,0.8003808259963989,14420,8,1983
1450,616,12163,0.7920392751693726,3032,8,12163
1451,6625,2526,0.8403348326683044,7295,8,2526
1452,8355,1887,0.7446956634521484,5370,2,1887
1453,2313,7267,0.8074826002120972,9665,8,7267
1454,6239,8792,0.7592869997024536,2000,8,8792
1455,11057,6303,0.9212803840637207,7,4,6303
1456,10233,12205,0.8336701393127441,2887,3,12205
1457,12207,10664,0.7386153936386108,10455,2,10664
1458,1642,1621,0.7349151372909546,10583,8,1621
1459,763,806,0.8204843997955322,4938,2,806
1460,7402,3311,0.8456594944000244,1451,8,3311
1461,3481,1841,0.8486166000366211,4655,2,1841
1462,1929,3271,0.8224571943283081,2753,3,3271
1463,8765,2546,0.8907158374786377,421,5,2546
1464,465,1683,0.8566824197769165,1274,4,1683
1465,3483,587,0.8664441704750061,312,2,587
1466,1509,6294,0.8470726609230042,122,5,6294
1467,12036,4765,0.8348655104637146,1366,3,4765
1468,12233,12232,0.7064361572265625,11609,8,12232
1469,12258,4322,0.8647508025169373,862,8,4322
1470,6231,8572,0.8375805616378784,4253,8,8572
1471,121,6894,0.8433203101158142,2334,8,6894
1472,5252,2573,0.7928292751312256,2841,5,2573
1473,12275,2326,0.8600298762321472,989,3,2326
1474,7806,3866,0.8604182600975037,1255,2,3866
1475,5238,12277,0.8428628444671631,3877,4,12277
1476,3215,1774,0.8113341331481934,5917,8,1774
1477,12281,7908,0.8639239072799683,2072,3,7908
1478,9968,20,0.798115074634552,13354,2,20
1479,1455,11994,0.7064303159713745,3097,5,11994
1480,12064,12291,0.8454014658927917,3813,8,12291
1481,12292,6588,0.883194625377655,55,8,6588
1482,11509,12297,0.7747133374214172,14468,8,12297
1483,1761,295,0.853534996509552,484,8,295
1484,447,11956,0.8113347887992859,13041,2,11956
1485,2688,2502,0.8238885402679443,1458,5,2502
1486,5657,3956,0.8261497020721436,2834,2,3956
1487,6418,1257,0.8328338265419006,2023,8,1257
1488,1848,1164,0.8932056427001953,123,2,1164
1489,4040,8050,0.8525354266166687,1957,8,8050
1490,113,5778,0.8712269067764282,897,8,5778
1491,12316,3554,0.8519145846366882,1304,4,3554
1492,4046,12320,0.8551899194717407,1902,7,12320
1493,2678,89,0.8513875007629395,3013,8,89
1494,3004,2788,0.8281122446060181,3758,6,2788
1495,4848,12324,0.8057591915130615,5913,3,12324
1496,6308,12325,0.8638842105865479,80,2,12325
1497,12335,12328,0.8173953294754028,1972,8,12328
1498,5628,3205,0.8125978708267212,7964,8,3205
1499,12347,10771,0.9113246202468872,43,4,10771
1500,6692,310,0.9225900173187256,2,2,310
1501,12351,7264,0.8175761699676514,3158,6,7264
1502,8696,9669,0.8736368417739868,1553,3,9669
1503,711,8143,0.8881582617759705,689,8,8143
1504,6379,3567,0.8129509687423706,3672,8,3567
1505,12361,10897,0.8393677473068237,1228,3,10897
1506,569,1222,0.826422929763794,2076,7,1222
1507,10627,11843,0.8480019569396973,3250,8,11843
1508,113,12368,0.8539078235626221,3837,3,12368
1509,4919,10855,0.8239758014678955,2050,8,10855
1510,7090,7090,1.000000238418579,1,6,7090
1511,3000,409,0.8868399858474731,250,4,409
1512,8357,12378,0.6403456330299377,8569,3,12378
1513,2446,2426,0.781708836555481,12281,2,2426
1514,851,10393,0.7304655909538269,6910,8,10393
1515,5718,675,0.8443437814712524,5419,2,675
1516,8174,12388,0.8401294350624084,843,3,12388
1517,6601,7184,0.8539543747901917,661,8,7184
1518,5684,5805,0.8088014125823975,4480,8,5805
1519,4855,787,0.8831906914710999,161,8,787
1520,5809,12402,0.7092476487159729,738,4,12402
1521,4834,4239,0.9010077714920044,14,8,4239
1522,7416,11773,0.8118661642074585,3375,2,11773
1523,11377,12408,0.8045178055763245,2198,4,12408
1524,7065,3554,0.8146244287490845,6743,8,3554
1525,6882,12429,0.8500795364379883,2106,8,12429
1526,12438,2359,0.7664443254470825,15562,8,2359
1527,5770,651,0.8441564440727234,4410,8,651
1528,3482,1988,0.8257405161857605,946,5,1988
1529,11805,4072,0.8804417252540588,417,4,4072
1530,12444,873,0.8444981575012207,3948,6,873
1531,12382,5456,0.7435927987098694,16106,8,5456
1532,4075,10296,0.8309857845306396,2735,8,10296
1533,12459,3861,0.8328843116760254,2170,8,3861
1534,7542,4851,0.8851953744888306,583,8,4851
1535,12464,11720,0.9143569469451904,29,7,11720
1536,1685,1637,0.8495509028434753,2433,8,1637
1537,10661,12467,0.8191392421722412,6893,4,12467
1538,12414,2967,0.8219455480575562,3153,4,2967
1539,2923,2649,0.8473193645477295,4363,4,2649
1540,1623,12474,0.8206568956375122,10913,8,12474
1541,12098,12475,0.858359158039093,713,2,12475
1542,788,12477,0.6614778637886047,16866,3,12477
1543,840,12479,0.8812997341156006,526,6,12479
1544,8414,383,0.7454323768615723,1528,8,383
1545,3310,308,0.8060614466667175,8460,2,308
1546,12505,9925,0.8518490791320801,1708,8,9925
1547,4539,4534,0.7975391745567322,516,3,4534
1548,4875,12520,0.7571721076965332,11513,8,12520
1549,12524,12523,0.8359653949737549,2241,2,12523
1550,4920,6793,0.8754507303237915,70,8,6793
1551,2279,2438,0.8362884521484375,4057,2,2438
1552,5351,7124,0.8002331256866455,8799,7,7124
1553,4909,7191,0.8250847458839417,4958,8,7191
1554,12532,12531,0.6854454278945923,19114,8,12531
1555,5507,12050,0.7344685792922974,11788,5,12050
1556,12540,6898,0.7488560676574707,16004,8,6898
1557,7543,266,0.8435056209564209,1341,8,266
1558,12550,12549,0.8553390502929688,2598,8,12549
1559,12553,10403,0.8493181467056274,1674,7,10403
1560,4552,383,0.7244941592216492,4897,8,383
1561,1144,3567,0.7653573155403137,11579,2,3567
1562,6556,639,0.9140669107437134,30,8,639
1563,9244,11290,0.6919989585876465,18649,8,11290
1564,3794,5490,0.8226876258850098,5886,4,5490
1565,12577,2892,0.6408679485321045,19781,3,2892
1566,8913,11081,0.8447862267494202,4760,8,11081
1567,3120,10667,0.7262406945228577,17008,2,10667
1568,2545,10889,0.7826892137527466,7296,8,10889
1569,4218,12598,0.8124057650566101,4135,3,12598
1570,7393,3618,0.8380871415138245,3055,8,3618
1571,7089,1206,0.8411905765533447,3037,3,1206
1572,12604,12605,0.712291419506073,18707,3,12605
1573,11799,12606,0.8078048229217529,10397,5,12606
1574,12611,4304,0.7868698239326477,13351,6,4304
1575,12615,10095,0.7485918998718262,17238,8,10095
1576,1089,5559,0.8449727892875671,1053,2,5559
1577,12621,12619,0.8405124545097351,626,8,12619
1578,10340,5345,0.822669506072998,2442,3,5345
1579,2617,3647,0.8042788505554199,8931,2,3647
1580,6281,4651,0.8776100277900696,388,4,4651
1581,11051,11049,0.8219999074935913,5000,4,11049
1582,12626,10462,0.7508911490440369,7740,3,10462
1583,78,1216,0.8693264722824097,1125,3,1216
1584,12631,12630,0.7569553852081299,15768,8,12630
1585,3068,12632,0.8134924173355103,6592,8,12632
1586,10068,10085,0.8073968291282654,2302,8,10085
1587,2925,12650,0.9225267171859741,51,3,12650
1588,1292,12651,0.8710971474647522,495,2,12651
1589,10775,7185,0.793560266494751,10133,3,7185
1590,3050,9853,0.9212167263031006,5,4,9853
1591,12671,2059,0.8885597586631775,184,8,2059
1592,12675,9334,0.8448923826217651,1225,8,9334
1593,12678,12677,0.7194585800170898,7745,6,12677
1594,775,3085,0.8778204917907715,74,8,3085
1595,1573,1920,0.8411359786987305,1786,5,1920
1596,3265,10047,0.8694945573806763,11,8,10047
1597,1948,1816,0.8058532476425171,6871,8,1816
1598,10081,11508,0.874101996421814,118,8,11508
1599,10051,9574,0.7948436737060547,2119,8,9574
1600,1292,12707,0.8861487507820129,231,8,12707
1601,2246,8905,0.8721418976783752,163,8,8905
1602,1274,12720,0.8294565081596375,2536,8,12720
1603,12721,300,0.8138399124145508,8900,2,300
1604,10535,8716,0.8891026973724365,16,8,8716
1605,8459,1623,0.842711865901947,1338,8,1623
1606,2669,11598,0.8774158954620361,1414,8,11598
1607,7007,855,0.8491204380989075,969,7,855
1608,3562,7210,0.8662964105606079,1580,8,7210
1609,6340,10140,0.813401460647583,3211,4,10140
1610,3524,3742,0.8073245286941528,6201,4,3742
1611,12421,11068,0.8533961176872253,2170,8,11068
1612,9260,6463,0.8284016251564026,2881,8,6463
1613,12451,5345,0.8234039545059204,2360,8,5345
1614,12757,6462,0.793315052986145,12858,8,6462
1615,12758,10636,0.8743906021118164,67,8,10636
1616,12103,12765,0.8005284070968628,6937,8,12765
1617,10278,1136,0.8038901090621948,3797,8,1136
1618,12774,3103,0.8393599987030029,1052,5,3103
1619,1988,5955,0.8159671425819397,4246,8,5955
1620,6811,12777,0.7801046371459961,7071,2,12777
1621,11388,9243,0.7798882126808167,12036,8,9243
1622,12781,9504,0.7965695858001709,6618,8,9504
