user_id,target_item_id,query_item,similarity_to_target,rank,history_length,most_similar_history_item
2622,4073,484,0.7578782439231873,544,3,484
2623,4596,7191,0.8521583080291748,45,4,7191
2624,316,5673,0.7706547975540161,1327,8,5673
2625,3586,1388,0.593769907951355,10317,3,1388
2626,4106,5575,0.7793834805488586,127,4,5575
2627,7645,8837,0.658165693283081,9673,2,8837
2628,5463,3797,0.8432048559188843,30,8,3797
2629,8845,3789,0.6952203512191772,6801,6,3789
2630,8309,7439,0.6669946908950806,9403,4,7439
2631,278,7158,0.8234639167785645,376,2,7158
2632,2670,2696,0.8318422436714172,24,5,2696
2633,8850,2670,0.7590487003326416,1595,4,2670
2634,2610,3330,0.7160767316818237,3848,8,3330
2635,8178,8183,0.9433498382568359,14,2,8183
2636,3196,3837,0.6760811805725098,8325,2,3837
2637,5024,2541,0.7479449510574341,319,6,2541
2638,8853,8852,0.7091381549835205,2767,2,8852
2639,3123,2875,0.7681200504302979,789,4,2875
2640,961,943,0.7017900347709656,6695,8,943
2641,4730,8854,0.6859327554702759,4952,2,8854
2642,1465,7539,0.6990688443183899,6274,2,7539
2643,729,6308,0.656833827495575,9687,8,6308
2644,7769,4730,0.6917672157287598,4594,3,4730
2645,413,817,0.7634677886962891,2474,8,817
2646,8857,3823,0.6614291071891785,8544,4,3823
2647,8263,8859,0.6593800783157349,11102,5,8859
2648,1734,8860,0.6796917915344238,6833,2,8860
2649,4046,222,0.6824480295181274,8347,3,222
2650,1116,7780,0.7919352054595947,574,3,7780
2651,1631,3266,0.7029089331626892,3834,2,3266
2652,1234,3874,0.644755482673645,11422,6,3874
2653,8864,8863,0.6878598928451538,6568,8,8863
2654,5147,5148,0.9643325805664062,1,4,5148
2655,8865,1766,0.6761396527290344,8504,8,1766
2656,484,2585,0.6683100461959839,8884,5,2585
2657,4831,1124,0.7098327875137329,2484,4,1124
2658,4730,8870,0.6858875751495361,6826,2,8870
2659,3063,2274,0.7509406805038452,1507,8,2274
2660,6171,8877,0.749817967414856,2675,8,8877
2661,6444,2049,0.6983134746551514,4435,5,2049
2662,8878,511,0.6948813796043396,7460,7,511
2663,1472,6075,0.6362050771713257,10162,4,6075
2664,657,387,0.7310537099838257,4695,6,387
2665,6075,17,0.7417284250259399,1062,8,17
2666,4250,6075,0.7181807160377502,4891,4,6075
2667,6449,3939,0.7176403999328613,5047,2,3939
2668,1996,2973,0.6915844678878784,2017,4,2973
2669,697,693,0.7976042628288269,1427,3,693
2670,3028,824,0.7595012187957764,2771,8,824
2671,510,8884,0.5834462642669678,9646,3,8884
2672,7203,7818,0.7730903625488281,19,8,7818
2673,5900,8884,0.6197289228439331,6031,2,8884
2674,5558,5559,0.9316102266311646,1,8,5559
2675,2872,5516,0.7444498538970947,2110,2,5516
2676,4258,513,0.632209062576294,8227,4,513
2677,1885,890,0.8604164123535156,38,8,890
2678,7720,725,0.6721604466438293,9248,2,725
2679,854,5665,0.7953463196754456,273,6,5665
2680,8578,3213,0.6906120777130127,8413,7,3213
2681,657,7600,0.7215561866760254,6001,5,7600
2682,2080,525,0.7958756685256958,592,2,525
2683,136,1760,0.7720355987548828,886,3,1760
2684,1034,8642,0.7239660620689392,1506,8,8642
2685,3213,8070,0.7711280584335327,1349,3,8070
2686,5058,250,0.7304225564002991,6512,2,250
2687,3402,532,0.9363957047462463,2,8,532
2688,5563,6111,0.6110734939575195,10368,8,6111
2689,3720,3213,0.7120993137359619,6631,4,3213
2690,3090,167,0.6683270335197449,8576,3,167
2691,345,657,0.7257145643234253,3125,2,657
2692,8912,2477,0.7467858791351318,1753,5,2477
2693,8915,102,0.7164756059646606,8137,8,102
2694,5176,4837,0.778400182723999,1338,4,4837
2695,6281,5961,0.8090294599533081,25,5,5961
2696,2286,544,0.6685370206832886,7227,2,544
2697,2540,531,0.805478572845459,300,4,531
2698,3636,4046,0.6790215969085693,7440,2,4046
2699,2560,790,0.7130570411682129,2586,2,790
2700,4104,2344,0.8353925943374634,116,8,2344
2701,3411,489,0.6971518993377686,5875,5,489
2702,1594,1521,0.7420561909675598,3803,4,1521
2703,2805,6129,0.7437305450439453,3228,2,6129
2704,3009,871,0.6977323293685913,4493,3,871
2705,657,192,0.7280466556549072,2970,2,192
2706,3740,3213,0.8147146701812744,36,2,3213
2707,3426,6868,0.7403913736343384,4592,8,6868
2708,1488,1513,0.7530557513237,336,2,1513
2709,4795,4329,0.8155973553657532,7,2,4329
2710,511,3668,0.7512079477310181,1717,6,3668
2711,70,657,0.7585437297821045,722,3,657
2712,2914,8929,0.7984969615936279,462,6,8929
2713,2726,5861,0.7395724058151245,1256,4,5861
2714,8116,1886,0.6862543225288391,9568,7,1886
2715,3834,1771,0.9008423089981079,2,4,1771
2716,494,2252,0.8108716011047363,345,6,2252
2717,3835,447,0.7422283887863159,2253,3,447
2718,7072,3213,0.7061201333999634,7155,8,3213
2719,5836,3213,0.6782959699630737,9318,3,3213
2720,543,8938,0.7283482551574707,4671,7,8938
2721,8943,3213,0.7853127121925354,455,8,3213
2722,827,3834,0.6984412670135498,9073,6,3834
2723,636,2516,0.8433478474617004,28,8,2516
2724,3213,7070,0.7097169160842896,4693,4,7070
2725,3067,1521,0.7323949337005615,4725,4,1521
2726,798,6067,0.6825450658798218,6745,8,6067
2727,2666,2433,0.7164607048034668,6185,3,2433
2728,2451,6926,0.7653570175170898,1817,7,6926
2729,5060,588,0.7209501266479492,6888,7,588
2730,3823,8493,0.7265328168869019,4008,6,8493
2731,862,5683,0.6709500551223755,1858,4,5683
2732,648,3213,0.754699170589447,2433,6,3213
2733,1322,1478,0.8371486663818359,23,8,1478
2734,8952,3527,0.8073458671569824,978,8,3527
2735,2125,3213,0.6966338157653809,7933,6,3213
2736,1825,511,0.8620230555534363,15,2,511
2737,8954,1247,0.7210888862609863,4455,4,1247
2738,1624,3213,0.6858071088790894,8773,3,3213
2739,4212,2101,0.700303316116333,4547,8,2101
2740,446,1769,0.7801881432533264,977,8,1769
2741,1232,883,0.6172972321510315,11368,8,883
2742,7614,2049,0.7506594657897949,489,7,2049
2743,567,3213,0.7567014694213867,2233,2,3213
2744,2699,2705,0.7050415277481079,6717,8,2705
2745,856,5788,0.6444433331489563,11443,8,5788
2746,3293,5241,0.6494008302688599,10252,8,5241
2747,8967,8966,0.7598286867141724,1116,5,8966
2748,5467,3366,0.7206902503967285,2113,8,3366
2749,4329,4580,0.7045587301254272,5947,2,4580
2750,30,1804,0.8133097887039185,128,8,1804
2751,2152,1771,0.6948462724685669,6405,3,1771
2752,301,861,0.793041467666626,291,8,861
2753,657,1359,0.7625784873962402,1349,8,1359
2754,1640,1521,0.8342220187187195,52,4,1521
2755,8974,2733,0.6937469244003296,8329,3,2733
2756,1788,1771,0.7352194786071777,2332,2,1771
2757,1771,6983,0.7088930606842041,5075,7,6983
2758,2082,1771,0.7578364610671997,758,3,1771
2759,531,1481,0.7551464438438416,2291,3,1481
2760,7221,2091,0.685696005821228,8331,7,2091
2761,1771,790,0.7838839292526245,54,3,790
2762,1771,8978,0.7215307950973511,5681,3,8978
2763,1590,70,0.7875326871871948,410,5,70
2764,5578,1438,0.7516469955444336,2141,8,1438
2765,8038,5791,0.6097780466079712,11015,2,5791
2766,8980,5439,0.8998632431030273,4,3,5439
2767,545,3648,0.7112467288970947,3986,7,3648
2768,5439,5117,0.7237874269485474,1850,4,5117
2769,3615,1738,0.7233606576919556,3082,2,1738
2770,1738,3601,0.7077648639678955,6447,7,3601
2771,1678,1662,0.9102065563201904,6,3,1662
2772,1738,105,0.7037620544433594,7232,2,105
2773,1266,326,0.7645584344863892,1531,8,326
2774,1279,4377,0.6207419633865356,9885,6,4377
2775,1562,997,0.761121392250061,3941,5,997
2776,6711,711,0.8218939900398254,223,8,711
2777,2945,1738,0.811288595199585,92,4,1738
2778,360,1550,0.7393159866333008,3674,3,1550
2779,1382,2485,0.7231929302215576,4674,7,2485
2780,1369,4918,0.6806468963623047,4399,3,4918
2781,8992,8991,0.665647029876709,9762,3,8991
2782,4095,1738,0.7237955331802368,3046,4,1738
2783,2322,4808,0.6396926641464233,10830,3,4808
2784,6830,1642,0.7454473972320557,1910,2,1642
2785,1330,8995,0.7230640649795532,4421,5,8995
2786,875,422,0.7410323619842529,2905,8,422
2787,1138,8999,0.6989580392837524,2631,5,8999
2788,2114,4297,0.7926714420318604,343,2,4297
2789,1342,2654,0.6977627277374268,6771,6,2654
2790,1050,1111,0.6633086204528809,9600,8,1111
2791,883,1738,0.7587655186653137,1009,3,1738
2792,422,6436,0.6031844615936279,11227,6,6436
2793,9005,1263,0.8188053369522095,159,3,1263
2794,2887,9006,0.7717461585998535,420,8,9006
2795,1738,1486,0.8784390687942505,7,2,1486
2796,2461,3363,0.7693936824798584,2374,2,3363
2797,6794,9008,0.8921407461166382,11,8,9008
2798,1738,1517,0.6978175640106201,5895,5,1517
2799,2284,7536,0.8674423694610596,48,2,7536
2800,6907,997,0.7641541957855225,3687,2,997
2801,415,603,0.6726092100143433,7980,7,603
2802,387,717,0.7788076400756836,1300,2,717
2803,1738,7300,0.7091919183731079,6130,2,7300
2804,6063,7552,0.742069661617279,2216,4,7552
2805,1493,9012,0.6970970630645752,1669,2,9012
2806,8826,852,0.981681764125824,1,2,852
2807,1738,9014,0.745435357093811,199,2,9014
2808,1738,4796,0.7909896373748779,1011,8,4796
2809,1738,3584,0.7626720070838928,1440,3,3584
2810,5030,3593,0.7170048952102661,3812,2,3593
2811,1342,1970,0.7802077531814575,1195,6,1970
2812,4956,1738,0.7356273531913757,2210,3,1738
2813,1027,1918,0.7358498573303223,4639,6,1918
2814,2663,997,0.7789095640182495,2591,4,997
2815,1881,4542,0.603482186794281,11745,2,4542
2816,1862,2501,0.8379702568054199,134,5,2501
2817,1684,2134,0.732573390007019,3975,5,2134
2818,5572,3021,0.8975955247879028,21,8,3021
2819,3161,6928,0.6565214395523071,9213,8,6928
2820,4285,4360,0.747805118560791,2313,2,4360
2821,824,3648,0.7779759168624878,547,8,3648
2822,8788,6529,0.7822396755218506,1085,5,6529
2823,2088,1773,0.7765551805496216,1239,5,1773
2824,2287,4285,0.8349751830101013,196,2,4285
2825,3462,5674,0.9438298940658569,8,5,5674
2826,3760,273,0.7096599340438843,2785,6,273
2827,2747,4480,0.6941454410552979,5490,2,4480
2828,9037,1420,0.7329486608505249,2166,8,1420
2829,4285,888,0.7944134473800659,1027,3,888
2830,6361,529,0.7903387546539307,904,8,529
2831,9042,2287,0.6243067979812622,11304,2,2287
2832,1477,6371,0.7038354277610779,583,4,6371
2833,1628,7467,0.8058251142501831,507,4,7467
2834,1659,4337,0.7036161422729492,8614,3,4337
2835,2282,9045,0.6891332864761353,9181,8,9045
2836,2941,7494,0.9436971545219421,1,4,7494
2837,9048,2553,0.707673192024231,3575,2,2553
2838,2839,5725,0.6903212666511536,9031,5,5725
2839,1857,2075,0.6682767868041992,9858,3,2075
2840,9051,6364,0.9404674172401428,10,7,6364
2841,5034,4902,0.7254790663719177,4233,2,4902
2842,4073,1537,0.6760650873184204,7658,8,1537
2843,80,2553,0.6988471746444702,4459,5,2553
2844,3497,2104,0.814933717250824,108,8,2104
2845,471,9057,0.7254713773727417,2289,6,9057
2846,4592,6254,0.6447407603263855,6963,2,6254
2847,2082,9061,0.6912932395935059,7589,8,9061
2848,690,8106,0.8458849191665649,27,3,8106
2849,1056,1202,0.6263902187347412,10091,5,1202
2850,4810,5124,0.6529090404510498,9419,2,5124
2851,4691,3369,0.660808265209198,11653,3,3369
2852,4212,1436,0.804667592048645,94,5,1436
2853,1385,2479,0.9069489240646362,4,5,2479
2854,9065,1201,0.6946362257003784,3756,2,1201
2855,586,4592,0.7094193696975708,3584,2,4592
2856,4592,4700,0.7445213794708252,860,5,4700
2857,3910,7760,0.6930170059204102,7620,2,7760
2858,2693,9071,0.7530190348625183,1076,4,9071
2859,790,4532,0.6689833402633667,9175,2,4532
2860,222,8623,0.7845378518104553,376,8,8623
2861,3197,4592,0.5686442852020264,11906,3,4592
2862,1204,4592,0.6772863864898682,5890,3,4592
2863,3709,3143,0.7860273718833923,167,3,3143
2864,9074,4376,0.7489582300186157,3035,2,4376
2865,1734,2133,0.6793348789215088,8558,7,2133
2866,1318,1823,0.7897964119911194,914,4,1823
2867,5385,1178,0.6554194688796997,4224,8,1178
2868,3273,4679,0.7345893383026123,2326,5,4679
2869,640,3482,0.7585618495941162,2957,3,3482
2870,1593,6536,0.6668789982795715,9518,8,6536
2871,7931,1555,0.6563692092895508,9998,3,1555
2872,4452,7037,0.7362372875213623,2013,2,7037
2873,6240,3303,0.7887618541717529,1274,7,3303
2874,1792,6299,0.7027440071105957,8211,4,6299
2875,3329,1887,0.8187130689620972,208,2,1887
2876,1843,5573,0.9749848246574402,1,8,5573
2877,4385,4592,0.7089999914169312,3612,2,4592
2878,6124,1872,0.7463681697845459,1762,8,1872
2879,1356,1089,0.7413681149482727,1706,5,1089
2880,1521,8456,0.7644774913787842,1311,8,8456
2881,1089,5025,0.6964317560195923,6207,2,5025
2882,1089,738,0.6873030662536621,7298,5,738
2883,4277,5934,0.7645900249481201,1818,8,5934
2884,9087,96,0.7144140005111694,5488,3,96
2885,4298,1784,0.7550848722457886,2167,3,1784
2886,7148,735,0.7913431525230408,636,6,735
2887,8521,64,0.7054818868637085,5554,8,64
2888,8361,1089,0.6527401208877563,10357,4,1089
2889,1727,1277,0.6675834059715271,5674,2,1277
2890,923,3506,0.7559441328048706,2610,6,3506
2891,1092,1536,0.9112657308578491,17,2,1536
2892,1799,7118,0.6853773593902588,5789,8,7118
2893,4332,6402,0.9188351631164551,1,8,6402
2894,6765,5813,0.7062658071517944,4142,6,5813
2895,7678,8496,0.789349377155304,1204,8,8496
2896,3547,9096,0.6938098073005676,1359,5,9096
2897,1089,2756,0.6592289209365845,7533,2,2756
2898,9099,5622,0.8559869527816772,20,3,5622
2899,1724,790,0.7007461786270142,3619,3,790
2900,1089,1278,0.6860495805740356,8346,2,1278
2901,4409,9101,0.7254873514175415,5313,2,9101
2902,9102,1913,0.8773936033248901,3,3,1913
2903,1831,1089,0.8365614414215088,200,3,1089
2904,2730,1877,0.7513116598129272,1687,8,1877
2905,1168,3412,0.7242064476013184,4177,8,3412
2906,8450,6332,0.7648276090621948,1130,2,6332
2907,550,3768,0.7460306882858276,4159,2,3768
2908,20,1580,0.7895736694335938,361,2,1580
2909,8324,1624,0.7312257289886475,1173,2,1624
2910,1785,2035,0.9377135634422302,2,3,2035
2911,8925,2226,0.8322418928146362,32,4,2226
2912,9110,1624,0.6697044372558594,6930,7,1624
2913,9111,4459,0.7945003509521484,1110,2,4459
2914,90,8777,0.795384407043457,645,5,8777
2915,8754,3814,0.7891024351119995,787,5,3814
2916,7666,4256,0.6987653374671936,6897,8,4256
2917,2725,1624,0.6708338856697083,6803,2,1624
2918,1624,1791,0.755182147026062,836,8,1791
2919,1566,4058,0.7497669458389282,1112,5,4058
2920,2352,3304,0.7449263334274292,3480,3,3304
2921,9119,5596,0.7834815979003906,920,6,5596
2922,6545,1473,0.6749556064605713,6965,8,1473
2923,982,6399,0.7612311840057373,2899,8,6399
2924,1624,4164,0.7221447825431824,2295,2,4164
2925,6818,99,0.5987876653671265,7470,2,99
2926,1624,446,0.7959468364715576,294,8,446
2927,5526,1872,0.8808869123458862,11,3,1872
2928,1624,679,0.6403588056564331,9318,4,679
2929,5739,2827,0.7094115018844604,5668,8,2827
2930,1117,1891,0.8035316467285156,415,2,1891
2931,2738,8205,0.7373007535934448,2894,5,8205
2932,1537,521,0.6479543447494507,9989,6,521
2933,7438,1263,0.6207276582717896,11322,4,1263
2934,3678,1650,0.7418618202209473,2975,8,1650
2935,4703,3947,0.791957676410675,1560,4,3947
2936,2632,9139,0.8230457305908203,162,4,9139
2937,8719,3678,0.7045705318450928,5016,2,3678
2938,3110,3678,0.7476578950881958,1190,3,3678
2939,8478,9142,0.8460228443145752,54,2,9142
2940,3678,4171,0.6546315550804138,6554,2,4171
2941,494,3678,0.674274206161499,8097,3,3678
2942,9145,9144,0.7312221527099609,4122,5,9144
2943,9154,3713,0.7422075867652893,3283,8,3713
2944,776,9155,0.6997867226600647,7819,5,9155
2945,3171,3678,0.7693455219268799,345,2,3678
2946,2104,2737,0.7275573015213013,5964,3,2737
2947,648,6428,0.6545835733413696,11280,2,6428
2948,6428,621,0.7511165142059326,3353,3,621
2949,9157,333,0.7028858661651611,6293,2,333
2950,1481,7743,0.7222282886505127,2539,8,7743
2951,1117,5504,0.8135499954223633,285,2,5504
2952,6428,4433,0.7632213830947876,1820,8,4433
2953,358,1955,0.7256974577903748,4195,4,1955
2954,6776,6361,0.7289360165596008,3816,4,6361
2955,1090,3317,0.884377658367157,22,2,3317
2956,1046,1090,0.92368483543396,6,4,1090
2957,7488,1555,0.7189121246337891,4702,8,1555
2958,1090,2105,0.9389891624450684,5,4,2105
2959,1193,1046,0.7235018014907837,6628,2,1046
2960,1046,2105,0.9428967833518982,4,2,2105
2961,544,2683,0.7324230670928955,4749,5,2683
2962,5045,3900,0.8125088214874268,485,2,3900
2963,1046,2105,0.9428967833518982,4,2,2105
2964,3584,893,0.7493395805358887,2297,3,893
2965,1555,1554,0.8805205821990967,25,2,1554
2966,3344,8832,0.7262425422668457,6115,4,8832
2967,494,1126,0.8667442202568054,8,2,1126
2968,2105,2360,0.6538646221160889,3097,5,2360
2969,9169,7925,0.8472734689712524,64,8,7925
2970,5694,2105,0.7567496299743652,3275,4,2105
2971,5190,184,0.9400372505187988,3,8,184
2972,1092,1536,0.9112657308578491,17,7,1536
2973,5449,5258,0.6553497910499573,6833,4,5258
2974,407,8132,0.7578272819519043,1860,8,8132
2975,4737,4251,0.7971824407577515,259,6,4251
2976,1090,2683,0.9125592708587646,11,5,2683
2977,5815,1998,0.7976894974708557,924,6,1998
2978,3129,2105,0.9010207653045654,28,3,2105
2979,9180,9179,0.8739932775497437,10,5,9179
2980,1536,1046,0.9130701422691345,11,3,1046
2981,3803,3320,0.7116461992263794,6227,4,3320
2982,2105,7850,0.7282360792160034,2212,4,7850
2983,525,9185,0.6904447078704834,8200,6,9185
2984,9186,5077,0.7467536926269531,1413,4,5077
2985,1788,8199,0.7215455770492554,5421,6,8199
2986,5955,1370,0.6503589153289795,10835,2,1370
2987,525,2731,0.7836768627166748,1399,8,2731
2988,4069,8828,0.7408136129379272,2506,4,8828
2989,1092,4482,0.981614351272583,1,8,4482
2990,1046,525,0.9316928386688232,9,3,525
2991,525,5145,0.7708086967468262,1841,3,5145
2992,862,525,0.7192767858505249,4977,4,525
2993,6696,9190,0.6354162693023682,10511,3,9190
2994,1046,70,0.7747423648834229,789,4,70
2995,6394,617,0.7009739875793457,3673,5,617
2996,395,1075,0.754196286201477,3080,8,1075
2997,1045,5872,0.9175575375556946,4,5,5872
2998,5718,2775,0.7857747673988342,483,7,2775
2999,8854,792,0.8011192083358765,226,8,792
3000,4031,105,0.8116609454154968,462,8,105
3001,1046,1090,0.92368483543396,7,2,1090
3002,20,271,0.8052736520767212,265,8,271
3003,7569,2994,0.6564285159111023,5303,2,2994
3004,1550,2045,0.6310200691223145,8486,4,2045
3005,1090,697,0.8673787117004395,36,2,697
3006,1536,3317,0.8775222301483154,33,4,3317
3007,4048,3206,0.7301604747772217,4171,7,3206
3008,4041,9204,0.7410041093826294,1546,8,9204
3009,4790,7068,0.6993110179901123,7309,8,7068
3010,231,8300,0.7529895305633545,1155,8,8300
3011,3266,966,0.7002801895141602,4799,5,966
3012,7138,1090,0.6849426031112671,8235,2,1090
3013,258,3295,0.7070614695549011,2037,6,3295
3014,879,9217,0.5938981175422668,11948,8,9217
3015,2353,4672,0.6857728958129883,8651,2,4672
3016,1337,113,0.6183035373687744,8425,4,113
3017,567,1046,0.867885172367096,75,2,1046
3018,4066,3317,0.7886572480201721,455,4,3317
3019,1836,4787,0.6617363691329956,9224,8,4787
3020,8682,4961,0.720948338508606,5751,8,4961
3021,1758,7238,0.7736630439758301,1680,5,7238
3022,3317,326,0.6773935556411743,9549,5,326
3023,648,567,0.7514562606811523,1481,5,567
3024,9221,8302,0.8582949042320251,68,2,8302
3025,9226,9223,0.8546615839004517,60,6,9223
3026,9229,1490,0.6935955882072449,7276,2,1490
3027,3325,9230,0.7848110198974609,1057,2,9230
3028,9220,7426,0.6869274377822876,4528,2,7426
3029,883,922,0.6695924401283264,7159,8,922
3030,544,3653,0.7516651153564453,3065,4,3653
3031,1429,6666,0.7496290802955627,2895,3,6666
3032,790,3086,0.6355882883071899,10123,8,3086
3033,3186,1505,0.749457836151123,906,6,1505
3034,1505,99,0.8069561719894409,94,4,99
3035,1505,586,0.6902721524238586,6393,2,586
3036,1595,892,0.7411385774612427,3467,8,892
3037,857,5525,0.8751200437545776,18,2,5525
3038,1119,4289,0.9176260232925415,1,8,4289
3039,9223,3298,0.6144518852233887,9971,5,3298
3040,2195,2938,0.7035431861877441,5174,2,2938
3041,1330,5932,0.7785767316818237,500,8,5932
3042,1766,4284,0.895882248878479,7,8,4284
3043,3445,9064,0.790938675403595,808,3,9064
3044,9240,645,0.678548276424408,2285,2,645
3045,4784,1024,0.7138242721557617,4944,2,1024
3046,775,3171,0.7922468185424805,498,3,3171
3047,8017,8183,0.8780016899108887,61,8,8183
3048,9104,4475,0.7351610064506531,2464,5,4475
3049,2549,3507,0.6937077045440674,4641,8,3507
3050,9245,9244,0.7208346128463745,5316,6,9244
3051,636,70,0.7583202123641968,1548,7,70
3052,2326,738,0.6474791169166565,10261,3,738
3053,7956,8707,0.6630678176879883,8300,8,8707
3054,3623,2326,0.7265743017196655,2933,2,2326
3055,471,5461,0.7333371043205261,3584,3,5461
3056,2144,6584,0.8481925129890442,19,6,6584
3057,2937,9252,0.6751711368560791,9287,3,9252
3058,4669,2777,0.6933779716491699,6263,8,2777
3059,6820,9250,0.625552773475647,10798,2,9250
3060,801,2650,0.5967005491256714,7865,2,2650
3061,8159,5024,0.7109402418136597,2095,8,5024
3062,2942,7420,0.8946619033813477,3,4,7420
3063,3777,2723,0.7398394346237183,1777,3,2723
3064,9258,9257,0.6641820073127747,7317,3,9257
3065,8634,3182,0.7339162826538086,6211,5,3182
3066,672,9259,0.6542503237724304,9059,2,9259
3067,2030,4790,0.7210650444030762,3498,2,4790
3068,8830,319,0.6713873744010925,9870,2,319
3069,2517,904,0.5521104335784912,11625,3,904
3070,9264,9263,0.7241746783256531,1599,8,9263
3071,2554,9267,0.6575255990028381,5969,2,9267
3072,5727,1859,0.7671166658401489,1518,2,1859
3073,8318,2452,0.8034021854400635,499,8,2452
3074,2130,2517,0.6696314811706543,3135,2,2517
3075,2655,5252,0.6799777150154114,8422,5,5252
3076,9272,3783,0.7203856706619263,6259,8,3783
3077,447,1211,0.6969357132911682,4299,2,1211
3078,4600,2517,0.7113267779350281,383,6,2517
3079,857,2153,0.6804169416427612,5369,4,2153
3080,954,3649,0.7304188013076782,3455,8,3649
3081,1947,1139,0.8561182022094727,57,3,1139
3082,2517,4365,0.6865068674087524,2562,4,4365
3083,5173,2781,0.7734432220458984,241,8,2781
3084,4897,2847,0.7093778252601624,5460,5,2847
3085,1371,4411,0.7610679864883423,1625,8,4411
3086,9285,7154,0.6781489849090576,5682,5,7154
3087,4877,92,0.8515625,26,2,92
3088,1271,6659,0.9367987513542175,1,4,6659
3089,7721,1085,0.5936560034751892,11690,5,1085
3090,9286,2893,0.7451173067092896,2652,4,2893
3091,9289,1914,0.7232664227485657,4434,5,1914
3092,8416,1113,0.6398707032203674,8031,6,1113
3093,1486,1046,0.7631946802139282,2838,3,1046
3094,6920,9290,0.7397058010101318,3779,4,9290
3095,8600,2973,0.6654878258705139,5388,7,2973
3096,8195,1232,0.6045070290565491,10048,8,1232
3097,4833,669,0.7655696868896484,979,2,669
3098,1538,4619,0.7608051300048828,1952,2,4619
3099,1620,1872,0.6938084959983826,6854,8,1872
3100,397,1071,0.7088138461112976,8427,8,1071
3101,422,3171,0.7500450015068054,2624,4,3171
3102,2329,3935,0.7165758609771729,3174,3,3935
3103,1176,1486,0.6931632161140442,5433,4,1486
3104,9297,8651,0.6734127998352051,10248,4,8651
3105,9298,2944,0.7428464889526367,969,2,2944
3106,8433,4756,0.6104170680046082,11812,2,4756
3107,1486,6347,0.7025620937347412,7133,2,6347
3108,1486,3227,0.7908351421356201,956,2,3227
3109,1486,3075,0.7508683204650879,1371,4,3075
3110,626,8793,0.6820011734962463,6920,2,8793
3111,4138,5725,0.6946711540222168,8662,5,5725
3112,4919,4040,0.869880199432373,93,2,4040
3113,9301,126,0.8037028312683105,421,6,126
3114,1486,2934,0.7544935345649719,1506,2,2934
3115,1195,1645,0.9190003871917725,3,7,1645
3116,269,1537,0.7176063060760498,3729,4,1537
3117,9303,6145,0.9055951833724976,3,2,6145
3118,1611,3050,0.7504949569702148,2998,8,3050
3119,3590,6183,0.7496306896209717,573,3,6183
3120,3048,6592,0.8399443626403809,38,6,6592
3121,2314,4721,0.8373016715049744,85,5,4721
3122,3813,7365,0.6695113182067871,8782,2,7365
3123,6691,3074,0.7192189693450928,3962,8,3074
3124,6140,983,0.7176210880279541,7900,2,983
3125,5034,387,0.7354363203048706,4207,3,387
3126,190,4624,0.8543387651443481,62,2,4624
3127,486,325,0.7530623078346252,1804,8,325
3128,9317,4455,0.6352875232696533,11829,8,4455
3129,3783,4897,0.7251553535461426,2356,2,4897
3130,2586,9317,0.7987086176872253,44,4,9317
3131,4339,9317,0.629662036895752,6347,5,9317
3132,9320,1734,0.9008184671401978,9,3,1734
3133,1691,1826,0.66644287109375,7840,4,1826
3134,1334,9325,0.7953512668609619,201,8,9325
3135,3432,6226,0.7642837166786194,978,8,6226
3136,7595,3680,0.6809464693069458,9153,8,3680
3137,6955,3819,0.7142654657363892,3737,8,3819
3138,6114,2782,0.6704312562942505,8300,8,2782
3139,6458,5261,0.6632766723632812,9030,4,5261
3140,9332,9331,0.9213444590568542,8,2,9331
3141,5891,6955,0.5980629324913025,11498,2,6955
3142,4195,6949,0.7059613466262817,5553,4,6949
3143,3492,3586,0.7102987766265869,2689,4,3586
3144,1958,2641,0.7942583560943604,411,6,2641
3145,3365,9337,0.7983033657073975,221,5,9337
3146,6955,3477,0.7523937821388245,1900,8,3477
3147,3510,8147,0.7835010886192322,357,7,8147
3148,6955,6485,0.6801068782806396,5344,4,6485
3149,7573,9342,0.8708854913711548,6,5,9342
3150,3203,6715,0.8551371097564697,23,2,6715
3151,801,2000,0.611990213394165,11065,2,2000
3152,5417,6242,0.6642932891845703,9155,5,6242
3153,6955,4604,0.6256474256515503,11535,8,4604
3154,6955,4825,0.7148100137710571,4004,8,4825
3155,4368,105,0.862608790397644,51,2,105
3156,720,5081,0.6767754554748535,9542,8,5081
3157,509,7949,0.7991933822631836,335,2,7949
3158,9352,2214,0.8892400860786438,2,3,2214
3159,2228,1217,0.9682344198226929,1,3,1217
3160,3150,9354,0.647074818611145,8283,2,9354
3161,2386,821,0.7617230415344238,3309,8,821
3162,2602,3262,0.7885710000991821,790,8,3262
3163,1968,2214,0.7391472458839417,2910,2,2214
3164,1364,6495,0.6920992136001587,4527,8,6495
3165,4151,2214,0.6559723019599915,8666,2,2214
3166,8889,6758,0.9152822494506836,9,2,6758
3167,85,4699,0.7648583650588989,1513,2,4699
3168,6989,4576,0.7250818014144897,1537,4,4576
3169,5518,567,0.7018740177154541,5533,3,567
3170,9364,6602,0.8592032194137573,21,4,6602
3171,9339,4733,0.8086514472961426,626,5,4733
3172,7648,9367,0.8523225784301758,3,2,9367
3173,2015,697,0.6396042108535767,11244,3,697
3174,1090,3255,0.6907660961151123,10052,5,3255
3175,4541,1090,0.7513520121574402,2648,4,1090
3176,3543,3854,0.7832440137863159,119,8,3854
3177,453,9370,0.6603269577026367,9765,8,9370
